year,income_now,income_first,is_first_job,job_major,satis_overall,satis_growth,health,life_satis,happy_last_month,quit_reason_first,move_reason_1,changed_job,income_change_pct,income_up,income_down
2019,300.0,270.0,2.0,7.0,4.0,4.0,3.0,7.0,6.0,12.0,,1.0,11.11111111111111,1,0
2019,194.0,170.0,2.0,2.0,4.0,4.0,3.0,6.0,7.0,10.0,,1.0,14.117647058823529,1,0
2019,230.0,230.0,2.0,2.0,4.0,5.0,3.0,5.0,4.0,5.0,,1.0,0.0,0,0
2019,300.0,300.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,,1.0,0.0,0,0
2019,291.0,250.0,2.0,2.0,2.0,3.0,5.0,7.0,4.0,8.0,5.0,1.0,16.400000000000002,1,0
2019,300.0,127.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,136.2204724409449,1,0
2019,283.0,191.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,10.0,,1.0,48.167539267015705,1,0
2019,230.0,200.0,2.0,2.0,4.0,4.0,4.0,6.0,4.0,2.0,,1.0,15.0,1,0
2019,230.0,210.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,,1.0,9.523809523809524,1,0
2019,175.0,158.0,2.0,1.0,4.0,3.0,4.0,6.0,5.0,11.0,,1.0,10.759493670886076,1,0
2019,210.0,180.0,2.0,1.0,3.0,3.0,4.0,6.0,7.0,1.0,,1.0,16.666666666666664,1,0
2019,250.0,200.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,11.0,,1.0,25.0,1,0
2019,280.0,200.0,2.0,2.0,4.0,3.0,3.0,6.0,4.0,3.0,,1.0,40.0,1,0
2019,280.0,50.0,2.0,2.0,3.0,3.0,3.0,6.0,5.0,5.0,2.0,1.0,459.99999999999994,1,0
2019,221.0,189.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,13.0,11.0,1.0,16.93121693121693,1,0
2019,200.0,150.0,2.0,5.0,3.0,4.0,3.0,6.0,6.0,4.0,,1.0,33.33333333333333,1,0
2019,170.0,150.0,2.0,2.0,5.0,5.0,5.0,7.0,5.0,2.0,,1.0,13.333333333333334,1,0
2019,320.0,210.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,4.0,,1.0,52.38095238095239,1,0
2019,240.0,190.0,2.0,2.0,4.0,3.0,3.0,4.0,6.0,11.0,,1.0,26.31578947368421,1,0
2019,190.0,140.0,2.0,1.0,4.0,3.0,4.0,7.0,4.0,1.0,1.0,1.0,35.714285714285715,1,0
2019,200.0,180.0,2.0,2.0,4.0,5.0,5.0,7.0,5.0,11.0,,1.0,11.11111111111111,1,0
2019,216.0,220.0,2.0,-1.0,3.0,4.0,4.0,5.0,5.0,5.0,,1.0,-1.8181818181818181,0,1
2019,240.0,250.0,2.0,1.0,4.0,3.0,4.0,6.0,5.0,7.0,,1.0,-4.0,0,1
2019,400.0,300.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,11.0,,1.0,33.33333333333333,1,0
2019,290.0,250.0,2.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,,1.0,16.0,1,0
2019,180.0,180.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,11.0,4.0,1.0,0.0,0,0
2019,230.0,230.0,2.0,9.0,2.0,1.0,3.0,3.0,4.0,11.0,14.0,1.0,0.0,0,0
2019,220.0,230.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,11.0,5.0,1.0,-4.3478260869565215,0,1
2019,200.0,300.0,2.0,9.0,4.0,3.0,4.0,5.0,5.0,11.0,,1.0,-33.33333333333333,0,1
2019,53.0,270.0,2.0,6.0,3.0,2.0,2.0,6.0,5.0,7.0,7.0,1.0,-80.37037037037037,0,1
2019,250.0,260.0,2.0,1.0,4.0,4.0,3.0,5.0,4.0,10.0,,1.0,-3.8461538461538463,0,1
2019,380.0,200.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,,1.0,90.0,1,0
2019,175.0,80.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0,1.0,,1.0,118.75,1,0
2019,410.0,200.0,2.0,1.0,4.0,3.0,4.0,6.0,4.0,1.0,,1.0,105.0,1,0
2019,240.0,170.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,41.17647058823529,1,0
2019,330.0,330.0,2.0,3.0,5.0,5.0,3.0,5.0,5.0,10.0,,1.0,0.0,0,0
2019,110.0,50.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,8.0,,1.0,120.0,1,0
2019,100.0,170.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,1.0,5.0,1.0,-41.17647058823529,0,1
2019,350.0,330.0,2.0,9.0,4.0,4.0,5.0,6.0,5.0,11.0,,1.0,6.0606060606060606,1,0
2019,350.0,350.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,,1.0,0.0,0,0
2019,220.0,170.0,2.0,2.0,2.0,2.0,5.0,6.0,6.0,1.0,1.0,1.0,29.411764705882355,1,0
2019,410.0,200.0,2.0,1.0,3.0,3.0,5.0,5.0,6.0,1.0,,1.0,105.0,1,0
2019,170.0,140.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,1.0,,1.0,21.428571428571427,1,0
2019,200.0,180.0,2.0,1.0,3.0,3.0,3.0,6.0,5.0,11.0,,1.0,11.11111111111111,1,0
2019,95.0,70.0,2.0,2.0,4.0,5.0,2.0,7.0,5.0,10.0,,1.0,35.714285714285715,1,0
2019,250.0,150.0,2.0,2.0,1.0,1.0,1.0,7.0,4.0,7.0,9.0,1.0,66.66666666666666,1,0
2019,275.0,220.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,11.0,14.0,1.0,25.0,1,0
2019,240.0,180.0,2.0,9.0,3.0,4.0,3.0,6.0,5.0,4.0,,1.0,33.33333333333333,1,0
2019,200.0,160.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,4.0,,1.0,25.0,1,0
2019,60.0,170.0,2.0,1.0,5.0,5.0,3.0,7.0,7.0,1.0,,1.0,-64.70588235294117,0,1
2019,230.0,220.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,14.0,,1.0,4.545454545454546,1,0
2019,240.0,210.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,11.0,,1.0,14.285714285714285,1,0
2019,460.0,250.0,2.0,2.0,4.0,4.0,3.0,5.0,6.0,7.0,,1.0,84.0,1,0
2019,250.0,60.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,316.66666666666663,1,0
2019,73.0,190.0,2.0,6.0,3.0,3.0,4.0,4.0,5.0,4.0,1.0,1.0,-61.578947368421055,0,1
2019,200.0,200.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,1.0,,1.0,0.0,0,0
2019,174.0,80.0,2.0,4.0,2.0,2.0,3.0,4.0,7.0,1.0,1.0,1.0,117.5,1,0
2019,250.0,180.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,6.0,,1.0,38.88888888888889,1,0
2019,200.0,180.0,2.0,3.0,5.0,5.0,4.0,5.0,6.0,14.0,,1.0,11.11111111111111,1,0
2019,197.0,180.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0,11.0,,1.0,9.444444444444445,1,0
2019,210.0,210.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,14.0,9.0,1.0,0.0,0,0
2019,180.0,180.0,2.0,7.0,3.0,3.0,3.0,4.0,5.0,11.0,,1.0,0.0,0,0
2019,330.0,200.0,2.0,1.0,4.0,5.0,4.0,7.0,5.0,11.0,4.0,1.0,65.0,1,0
2019,440.0,170.0,2.0,3.0,4.0,2.0,5.0,6.0,5.0,2.0,,1.0,158.8235294117647,1,0
2019,230.0,230.0,2.0,1.0,3.0,4.0,4.0,5.0,2.0,11.0,,1.0,0.0,0,0
2019,220.0,216.0,2.0,1.0,4.0,4.0,3.0,6.0,4.0,14.0,,1.0,1.8518518518518516,1,0
2019,300.0,100.0,2.0,3.0,5.0,4.0,5.0,7.0,5.0,4.0,,1.0,200.0,1,0
2019,235.0,220.0,2.0,1.0,2.0,3.0,5.0,5.0,4.0,11.0,1.0,1.0,6.8181818181818175,1,0
2019,190.0,250.0,2.0,1.0,5.0,5.0,3.0,7.0,6.0,11.0,,1.0,-24.0,0,1
2019,180.0,240.0,2.0,2.0,5.0,5.0,3.0,5.0,2.0,11.0,,1.0,-25.0,0,1
2019,220.0,175.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,5.0,1.0,1.0,25.71428571428571,1,0
2019,260.0,350.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,1.0,,1.0,-25.71428571428571,0,1
2019,250.0,180.0,2.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,1.0,38.88888888888889,1,0
2019,270.0,180.0,2.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,,1.0,50.0,1,0
2019,600.0,500.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,11.0,,1.0,20.0,1,0
2019,240.0,270.0,2.0,4.0,4.0,2.0,4.0,6.0,6.0,5.0,,1.0,-11.11111111111111,0,1
2019,210.0,200.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,11.0,,1.0,5.0,1,0
2019,510.0,410.0,2.0,4.0,4.0,5.0,3.0,7.0,6.0,4.0,,1.0,24.390243902439025,1,0
2019,500.0,480.0,2.0,4.0,3.0,4.0,4.0,6.0,4.0,4.0,,1.0,4.166666666666666,1,0
2019,150.0,190.0,2.0,3.0,4.0,5.0,3.0,5.0,5.0,1.0,,1.0,-21.052631578947366,0,1
2019,150.0,187.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,11.0,5.0,1.0,-19.786096256684495,0,1
2019,240.0,200.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,,1.0,20.0,1,0
2019,180.0,160.0,2.0,2.0,4.0,1.0,3.0,7.0,7.0,4.0,2.0,1.0,12.5,1,0
2019,180.0,250.0,2.0,2.0,4.0,4.0,4.0,7.0,6.0,11.0,,1.0,-28.000000000000004,0,1
2019,94.0,94.0,2.0,6.0,5.0,5.0,3.0,6.0,2.0,11.0,8.0,1.0,0.0,0,0
2019,210.0,170.0,2.0,3.0,1.0,4.0,5.0,7.0,7.0,5.0,,1.0,23.52941176470588,1,0
2019,170.0,160.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,,1.0,6.25,1,0
2019,210.0,80.0,2.0,3.0,4.0,4.0,5.0,7.0,5.0,4.0,,1.0,162.5,1,0
2019,150.0,210.0,2.0,5.0,5.0,5.0,5.0,7.0,7.0,11.0,,1.0,-28.57142857142857,0,1
2019,200.0,180.0,2.0,2.0,4.0,5.0,4.0,6.0,6.0,1.0,,1.0,11.11111111111111,1,0
2019,200.0,200.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,12.0,,1.0,0.0,0,0
2019,316.0,223.0,2.0,5.0,4.0,4.0,4.0,7.0,7.0,11.0,,1.0,41.70403587443946,1,0
2019,290.0,220.0,2.0,5.0,4.0,4.0,3.0,5.0,5.0,11.0,,1.0,31.818181818181817,1,0
2019,275.0,212.0,2.0,5.0,4.0,4.0,5.0,7.0,7.0,5.0,,1.0,29.71698113207547,1,0
2019,100.0,180.0,2.0,5.0,3.0,4.0,4.0,6.0,5.0,5.0,1.0,1.0,-44.44444444444444,0,1
2019,160.0,144.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,10.0,,1.0,11.11111111111111,1,0
2019,90.0,120.0,2.0,5.0,3.0,4.0,3.0,5.0,5.0,11.0,,1.0,-25.0,0,1
2019,210.0,170.0,2.0,5.0,3.0,3.0,5.0,5.0,3.0,1.0,,1.0,23.52941176470588,1,0
2019,230.0,100.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,,1.0,130.0,1,0
2019,270.0,170.0,2.0,6.0,2.0,2.0,5.0,6.0,2.0,4.0,4.0,1.0,58.82352941176471,1,0
2019,216.0,208.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,5.0,,1.0,3.8461538461538463,1,0
2019,60.0,180.0,2.0,6.0,5.0,2.0,3.0,6.0,5.0,8.0,,1.0,-66.66666666666666,0,1
2019,230.0,140.0,2.0,5.0,4.0,3.0,4.0,5.0,6.0,11.0,,1.0,64.28571428571429,1,0
2019,216.0,200.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,11.0,,1.0,8.0,1,0
2019,200.0,170.0,2.0,7.0,3.0,3.0,4.0,6.0,7.0,1.0,,1.0,17.647058823529413,1,0
2019,180.0,170.0,2.0,7.0,4.0,4.0,2.0,5.0,4.0,10.0,,1.0,5.88235294117647,1,0
2019,210.0,120.0,2.0,1.0,5.0,3.0,5.0,6.0,7.0,2.0,,1.0,75.0,1,0
2019,233.0,65.0,2.0,1.0,4.0,3.0,5.0,7.0,6.0,11.0,,1.0,258.46153846153845,1,0
2019,150.0,65.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,9.0,,1.0,130.76923076923077,1,0
2019,250.0,170.0,2.0,3.0,4.0,4.0,4.0,6.0,4.0,11.0,,1.0,47.05882352941176,1,0
2019,50.0,210.0,2.0,7.0,4.0,2.0,4.0,7.0,7.0,8.0,2.0,1.0,-76.19047619047619,0,1
2019,220.0,250.0,2.0,8.0,3.0,3.0,4.0,7.0,7.0,5.0,,1.0,-12.0,0,1
2019,350.0,180.0,2.0,5.0,4.0,3.0,3.0,6.0,6.0,11.0,,1.0,94.44444444444444,1,0
2019,100.0,160.0,2.0,3.0,3.0,3.0,3.0,6.0,4.0,7.0,,1.0,-37.5,0,1
2019,200.0,80.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,1.0,150.0,1,0
2019,207.0,200.0,2.0,5.0,3.0,4.0,4.0,6.0,5.0,1.0,,1.0,3.5000000000000004,1,0
2019,100.0,160.0,2.0,1.0,4.0,3.0,4.0,6.0,6.0,11.0,8.0,1.0,-37.5,0,1
2019,100.0,52.0,2.0,6.0,2.0,4.0,2.0,4.0,4.0,11.0,,1.0,92.3076923076923,1,0
2019,200.0,150.0,2.0,7.0,3.0,3.0,2.0,3.0,3.0,14.0,1.0,1.0,33.33333333333333,1,0
2019,180.0,130.0,2.0,4.0,4.0,2.0,5.0,7.0,7.0,4.0,1.0,1.0,38.46153846153847,1,0
2019,220.0,185.0,2.0,1.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,1.0,18.91891891891892,1,0
2019,165.0,180.0,2.0,7.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,-8.333333333333332,0,1
2019,250.0,200.0,2.0,2.0,5.0,5.0,4.0,7.0,6.0,4.0,,1.0,25.0,1,0
2019,170.0,174.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,7.0,,1.0,-2.2988505747126435,0,1
2019,258.0,330.0,2.0,7.0,3.0,3.0,5.0,6.0,6.0,11.0,,1.0,-21.818181818181817,0,1
2019,170.0,120.0,2.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,,1.0,41.66666666666667,1,0
2019,50.0,120.0,2.0,1.0,5.0,3.0,4.0,7.0,6.0,5.0,2.0,1.0,-58.333333333333336,0,1
2019,220.0,166.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,32.53012048192771,1,0
2019,250.0,240.0,2.0,1.0,3.0,4.0,3.0,6.0,6.0,1.0,,1.0,4.166666666666666,1,0
2019,170.0,230.0,2.0,1.0,5.0,4.0,5.0,7.0,6.0,5.0,,1.0,-26.08695652173913,0,1
2019,185.0,220.0,2.0,6.0,4.0,4.0,5.0,7.0,6.0,5.0,,1.0,-15.909090909090908,0,1
2019,300.0,250.0,2.0,7.0,4.0,5.0,3.0,6.0,4.0,12.0,,1.0,20.0,1,0
2019,174.0,160.0,2.0,3.0,4.0,5.0,5.0,7.0,7.0,2.0,,1.0,8.75,1,0
2019,170.0,190.0,2.0,6.0,3.0,1.0,5.0,3.0,7.0,4.0,1.0,1.0,-10.526315789473683,0,1
2019,80.0,80.0,2.0,6.0,5.0,2.0,4.0,4.0,5.0,13.0,2.0,1.0,0.0,0,0
2019,184.0,177.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,11.0,1.0,1.0,3.954802259887006,1,0
2019,230.0,170.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,10.0,,1.0,35.294117647058826,1,0
2019,175.0,210.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,11.0,,1.0,-16.666666666666664,0,1
2019,350.0,200.0,2.0,1.0,4.0,5.0,1.0,7.0,7.0,4.0,,1.0,75.0,1,0
2019,180.0,150.0,2.0,9.0,3.0,3.0,3.0,4.0,3.0,11.0,,1.0,20.0,1,0
2019,90.0,90.0,2.0,9.0,4.0,4.0,3.0,6.0,6.0,13.0,,1.0,0.0,0,0
2019,200.0,200.0,2.0,9.0,5.0,5.0,5.0,7.0,7.0,11.0,,1.0,0.0,0,0
2019,270.0,270.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,11.0,,1.0,0.0,0,0
2019,180.0,180.0,2.0,7.0,4.0,3.0,5.0,7.0,5.0,11.0,,1.0,0.0,0,0
2019,210.0,180.0,2.0,9.0,3.0,3.0,4.0,4.0,3.0,1.0,,1.0,16.666666666666664,1,0
2019,350.0,200.0,2.0,9.0,4.0,4.0,4.0,5.0,5.0,5.0,,1.0,75.0,1,0
2019,230.0,200.0,2.0,9.0,4.0,2.0,5.0,6.0,3.0,1.0,,1.0,15.0,1,0
2019,230.0,170.0,2.0,9.0,3.0,3.0,4.0,4.0,6.0,4.0,,1.0,35.294117647058826,1,0
2019,230.0,250.0,2.0,9.0,4.0,4.0,4.0,7.0,7.0,14.0,,1.0,-8.0,0,1
2019,230.0,500.0,2.0,1.0,2.0,2.0,5.0,5.0,3.0,4.0,9.0,1.0,-54.0,0,1
2019,233.0,200.0,2.0,9.0,3.0,3.0,5.0,5.0,5.0,10.0,,1.0,16.5,1,0
2019,220.0,50.0,2.0,7.0,3.0,3.0,3.0,4.0,4.0,4.0,,1.0,340.0,1,0
2019,190.0,170.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,12.0,,1.0,11.76470588235294,1,0
2019,55.0,80.0,2.0,6.0,3.0,3.0,5.0,5.0,6.0,1.0,2.0,1.0,-31.25,0,1
2019,330.0,375.0,2.0,9.0,4.0,5.0,4.0,5.0,4.0,5.0,,1.0,-12.0,0,1
2019,150.0,240.0,2.0,6.0,3.0,2.0,3.0,5.0,3.0,12.0,2.0,1.0,-37.5,0,1
2019,200.0,200.0,2.0,2.0,4.0,5.0,5.0,5.0,7.0,8.0,1.0,1.0,0.0,0,0
2019,70.0,106.0,2.0,6.0,3.0,4.0,4.0,7.0,5.0,11.0,8.0,1.0,-33.9622641509434,0,1
2019,180.0,170.0,2.0,7.0,3.0,3.0,3.0,2.0,3.0,2.0,,1.0,5.88235294117647,1,0
2019,310.0,250.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,11.0,,1.0,24.0,1,0
2019,150.0,200.0,2.0,9.0,3.0,2.0,4.0,6.0,5.0,8.0,,1.0,-25.0,0,1
2019,170.0,120.0,2.0,6.0,4.0,4.0,3.0,7.0,7.0,8.0,10.0,1.0,41.66666666666667,1,0
2019,57.0,200.0,2.0,6.0,3.0,3.0,4.0,7.0,7.0,8.0,,1.0,-71.5,0,1
2019,230.0,320.0,2.0,4.0,4.0,2.0,4.0,6.0,4.0,5.0,,1.0,-28.125,0,1
2019,230.0,330.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,10.0,,1.0,-30.303030303030305,0,1
2019,170.0,140.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,,1.0,21.428571428571427,1,0
2019,340.0,250.0,2.0,4.0,3.0,3.0,1.0,5.0,4.0,8.0,,1.0,36.0,1,0
2019,180.0,180.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,8.0,,1.0,0.0,0,0
2019,290.0,180.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,9.0,1.0,61.111111111111114,1,0
2019,230.0,230.0,2.0,4.0,4.0,3.0,4.0,6.0,6.0,11.0,,1.0,0.0,0,0
2019,190.0,220.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,11.0,,1.0,-13.636363636363635,0,1
2019,240.0,230.0,2.0,4.0,4.0,3.0,4.0,6.0,5.0,11.0,,1.0,4.3478260869565215,1,0
2019,210.0,200.0,2.0,5.0,4.0,4.0,4.0,6.0,5.0,2.0,,1.0,5.0,1,0
2019,199.0,140.0,2.0,1.0,4.0,5.0,4.0,7.0,4.0,11.0,,1.0,42.142857142857146,1,0
2019,300.0,220.0,2.0,9.0,3.0,3.0,3.0,4.0,5.0,11.0,,1.0,36.36363636363637,1,0
2019,200.0,170.0,2.0,1.0,4.0,4.0,4.0,6.0,6.0,11.0,,1.0,17.647058823529413,1,0
2019,180.0,175.0,2.0,4.0,4.0,5.0,4.0,6.0,5.0,7.0,,1.0,2.857142857142857,1,0
2019,75.0,160.0,2.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,,1.0,-53.125,0,1
2019,180.0,170.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,11.0,,1.0,5.88235294117647,1,0
2019,200.0,180.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,11.0,,1.0,11.11111111111111,1,0
2019,150.0,80.0,2.0,1.0,2.0,2.0,3.0,5.0,5.0,8.0,2.0,1.0,87.5,1,0
2019,50.0,180.0,2.0,6.0,4.0,3.0,4.0,4.0,4.0,11.0,5.0,1.0,-72.22222222222221,0,1
2019,110.0,110.0,2.0,6.0,3.0,4.0,4.0,5.0,4.0,1.0,,1.0,0.0,0,0
2019,190.0,160.0,2.0,5.0,3.0,4.0,3.0,4.0,3.0,10.0,,1.0,18.75,1,0
2019,176.0,150.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,17.333333333333336,1,0
2019,230.0,200.0,2.0,9.0,4.0,4.0,4.0,7.0,7.0,5.0,5.0,1.0,15.0,1,0
2019,170.0,160.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,11.0,,1.0,6.25,1,0
2019,51.0,160.0,2.0,6.0,4.0,3.0,3.0,5.0,5.0,8.0,,1.0,-68.125,0,1
2019,195.0,180.0,2.0,7.0,3.0,3.0,4.0,4.0,4.0,10.0,,1.0,8.333333333333332,1,0
2019,300.0,150.0,2.0,7.0,3.0,1.0,4.0,7.0,3.0,4.0,2.0,1.0,100.0,1,0
2019,230.0,180.0,2.0,7.0,4.0,5.0,3.0,6.0,5.0,7.0,2.0,1.0,27.77777777777778,1,0
2019,180.0,175.0,2.0,5.0,5.0,5.0,5.0,7.0,6.0,14.0,,1.0,2.857142857142857,1,0
2019,200.0,150.0,2.0,6.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,33.33333333333333,1,0
2019,260.0,90.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,11.0,,1.0,188.88888888888889,1,0
2019,275.0,100.0,2.0,3.0,4.0,3.0,4.0,5.0,6.0,1.0,,1.0,175.0,1,0
2019,215.0,230.0,2.0,3.0,4.0,4.0,5.0,6.0,6.0,11.0,,1.0,-6.521739130434782,0,1
2019,200.0,200.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,1.0,,1.0,0.0,0,0
2019,200.0,200.0,2.0,3.0,3.0,3.0,1.0,5.0,4.0,7.0,,1.0,0.0,0,0
2019,200.0,140.0,2.0,5.0,4.0,5.0,2.0,2.0,3.0,7.0,,1.0,42.857142857142854,1,0
2019,105.0,150.0,2.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,,1.0,-30.0,0,1
2019,230.0,180.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,27.77777777777778,1,0
2019,220.0,170.0,2.0,5.0,3.0,5.0,3.0,5.0,3.0,2.0,2.0,1.0,29.411764705882355,1,0
2019,55.0,150.0,2.0,3.0,3.0,2.0,5.0,7.0,6.0,1.0,1.0,1.0,-63.33333333333333,0,1
2019,185.0,120.0,2.0,7.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,1.0,54.166666666666664,1,0
2019,170.0,150.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,8.0,,1.0,13.333333333333334,1,0
2019,130.0,320.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,7.0,1.0,1.0,-59.375,0,1
2019,130.0,160.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,11.0,2.0,1.0,-18.75,0,1
2019,475.0,275.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,,1.0,72.72727272727273,1,0
2019,266.0,216.0,2.0,1.0,3.0,4.0,5.0,3.0,6.0,4.0,,1.0,23.14814814814815,1,0
2019,190.0,190.0,2.0,1.0,3.0,3.0,5.0,7.0,5.0,1.0,1.0,1.0,0.0,0,0
2019,220.0,210.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,10.0,,1.0,4.761904761904762,1,0
2019,290.0,300.0,2.0,1.0,5.0,5.0,5.0,7.0,7.0,5.0,,1.0,-3.3333333333333335,0,1
2019,50.0,180.0,2.0,7.0,3.0,2.0,4.0,7.0,6.0,2.0,4.0,1.0,-72.22222222222221,0,1
2019,250.0,210.0,2.0,1.0,4.0,3.0,4.0,7.0,6.0,8.0,2.0,1.0,19.047619047619047,1,0
2019,167.0,160.0,2.0,1.0,4.0,4.0,4.0,7.0,4.0,1.0,6.0,1.0,4.375,1,0
2019,250.0,150.0,2.0,1.0,2.0,2.0,4.0,6.0,6.0,11.0,3.0,1.0,66.66666666666666,1,0
2019,360.0,200.0,2.0,1.0,4.0,4.0,4.0,7.0,5.0,1.0,,1.0,80.0,1,0
2019,232.0,210.0,2.0,1.0,3.0,3.0,3.0,5.0,7.0,5.0,10.0,1.0,10.476190476190476,1,0
2019,170.0,50.0,2.0,1.0,5.0,4.0,3.0,4.0,4.0,11.0,8.0,1.0,240.0,1,0
2019,180.0,90.0,2.0,7.0,4.0,5.0,2.0,3.0,5.0,7.0,,1.0,100.0,1,0
2019,200.0,130.0,2.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,11.0,1.0,53.84615384615385,1,0
2019,240.0,190.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,5.0,1.0,26.31578947368421,1,0
2019,200.0,160.0,2.0,5.0,5.0,3.0,4.0,7.0,6.0,1.0,,1.0,25.0,1,0
2019,250.0,176.0,2.0,1.0,2.0,4.0,2.0,6.0,5.0,5.0,,1.0,42.04545454545455,1,0
2019,267.0,200.0,2.0,1.0,4.0,4.0,4.0,6.0,4.0,11.0,,1.0,33.5,1,0
2019,240.0,230.0,2.0,5.0,4.0,4.0,3.0,6.0,5.0,5.0,,1.0,4.3478260869565215,1,0
2019,230.0,180.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,8.0,,1.0,27.77777777777778,1,0
2019,190.0,120.0,2.0,5.0,3.0,5.0,4.0,3.0,2.0,3.0,5.0,1.0,58.333333333333336,1,0
2019,225.0,186.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,,1.0,20.967741935483872,1,0
2019,190.0,154.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,1.0,,1.0,23.376623376623375,1,0
2019,250.0,200.0,2.0,9.0,4.0,5.0,4.0,6.0,5.0,6.0,,1.0,25.0,1,0
2019,290.0,160.0,2.0,1.0,3.0,3.0,4.0,7.0,6.0,8.0,4.0,1.0,81.25,1,0
2019,180.0,120.0,2.0,1.0,4.0,5.0,5.0,7.0,6.0,11.0,5.0,1.0,50.0,1,0
