person_id,wave,duration_months,event,age,sex,edu_level,occupation_raw,firm_size,emp_status,income_now,satis_stability,satis_growth
110262,4,5.0,0,26.0,1.0,4.0,,5.0,1.0,220.0,3.0,4.0
110263,4,29.0,0,28.0,1.0,4.0,,3.0,1.0,200.0,4.0,3.0
110264,4,28.0,0,31.0,2.0,4.0,,2.0,1.0,200.0,3.0,3.0
110265,2,19.0,1,21.0,1.0,2.0,,1.0,2.0,147.0,3.0,3.0
110265,4,4.0,0,23.0,1.0,2.0,,2.0,2.0,140.0,3.0,3.0
110266,4,0.0,0,26.0,1.0,4.0,,6.0,1.0,250.0,4.0,4.0
110267,4,3.0,0,29.0,1.0,4.0,,6.0,1.0,250.0,4.0,4.0
110270,4,36.0,0,23.0,2.0,2.0,,1.0,1.0,200.0,4.0,4.0
110271,4,39.0,0,25.0,2.0,2.0,,1.0,1.0,185.0,4.0,4.0
110272,3,28.0,1,27.0,2.0,4.0,,3.0,1.0,300.0,4.0,4.0
110272,4,1.0,0,28.0,2.0,4.0,1.0,3.0,1.0,300.0,4.0,3.0
110276,4,35.0,0,29.0,2.0,4.0,,5.0,1.0,291.6666666666667,4.0,2.0
110278,2,30.0,1,24.0,2.0,2.0,,1.0,1.0,200.0,4.0,5.0
110278,3,13.0,1,25.0,2.0,2.0,6.0,2.0,1.0,200.0,3.0,3.0
110278,4,0.0,0,26.0,2.0,2.0,6.0,1.0,1.0,100.0,4.0,3.0
110279,4,19.0,0,24.0,1.0,2.0,,2.0,3.0,325.875,4.0,3.0
110280,4,13.0,0,24.0,1.0,4.0,,5.0,1.0,300.0,3.0,4.0
110281,4,13.0,0,26.0,1.0,4.0,,5.0,1.0,300.0,3.0,4.0
110283,4,15.0,0,22.0,2.0,2.0,,2.0,2.0,50.0,3.0,4.0
110285,1,51.0,0,28.0,1.0,4.0,,6.0,1.0,250.0,4.0,4.0
110286,1,8.0,1,24.0,1.0,2.0,,2.0,1.0,250.0,4.0,4.0
110286,4,22.0,0,27.0,1.0,4.0,,9.0,1.0,260.0,4.0,3.0
110287,1,14.0,1,23.0,1.0,3.0,,1.0,1.0,250.0,5.0,4.0
110287,4,16.0,0,26.0,1.0,3.0,,3.0,1.0,280.0,2.0,1.0
110288,4,40.0,0,27.0,2.0,4.0,,1.0,2.0,165.10999999999999,4.0,2.0
110289,4,36.0,0,27.0,2.0,4.0,,1.0,4.0,300.0,3.0,4.0
110290,2,43.0,1,22.0,2.0,2.0,,2.0,1.0,163.37199999999996,4.0,2.0
110290,4,5.0,0,24.0,2.0,3.0,,7.0,1.0,240.0,3.0,3.0
110291,2,33.0,1,28.0,1.0,4.0,,2.0,1.0,270.0,5.0,4.0
110291,4,8.0,0,30.0,1.0,4.0,,9.0,2.0,280.0,5.0,3.0
110293,3,29.0,1,29.0,2.0,5.0,,3.0,2.0,190.0,4.0,4.0
110293,4,6.0,0,30.0,2.0,5.0,0.0,6.0,1.0,541.6666666666666,4.0,5.0
110294,4,10.0,0,29.0,1.0,3.0,,3.0,1.0,230.0,4.0,5.0
110295,2,4.0,1,25.0,1.0,2.0,,5.0,1.0,210.0,4.0,4.0
110295,4,16.0,0,27.0,1.0,4.0,,3.0,1.0,250.0,4.0,4.0
110296,3,13.0,0,21.0,1.0,2.0,,2.0,2.0,210.0,4.0,4.0
110298,4,1.0,0,26.0,1.0,4.0,,8.0,1.0,333.3333333333333,4.0,5.0
110301,4,15.0,0,24.0,1.0,4.0,,8.0,1.0,250.0,5.0,5.0
110303,4,27.0,0,26.0,1.0,4.0,,4.0,1.0,280.0,4.0,4.0
110304,4,63.0,0,28.0,2.0,4.0,,2.0,1.0,300.0,3.0,4.0
110307,4,50.0,0,27.0,1.0,2.0,,1.0,5.0,400.0,3.0,4.0
110308,4,21.0,0,28.0,2.0,4.0,,5.0,1.0,260.0,5.0,5.0
110309,4,4.0,0,25.0,1.0,4.0,,8.0,2.0,250.0,4.0,3.0
110310,4,4.0,0,26.0,1.0,4.0,,3.0,1.0,200.0,5.0,4.0
110311,4,39.0,0,31.0,2.0,5.0,,4.0,1.0,380.0,3.0,4.0
110315,4,5.0,0,26.0,1.0,4.0,,2.0,2.0,250.0,5.0,5.0
110316,4,5.0,0,26.0,1.0,4.0,,1.0,2.0,280.0,4.0,3.0
110317,4,30.0,0,30.0,2.0,4.0,,3.0,1.0,300.0,3.0,3.0
110318,4,4.0,0,27.0,1.0,4.0,,6.0,1.0,300.0,3.0,4.0
110319,4,34.0,0,31.0,2.0,4.0,,3.0,1.0,240.0,5.0,4.0
110322,1,95.0,0,28.0,1.0,3.0,,9.0,1.0,416.6666666666667,5.0,4.0
110324,2,1.0,0,22.0,2.0,3.0,,2.0,1.0,200.0,3.0,5.0
110326,3,2.0,0,26.0,2.0,4.0,,9.0,1.0,300.0,4.0,5.0
110327,4,29.0,0,26.0,2.0,4.0,,8.0,1.0,330.0,5.0,4.0
110328,3,11.0,1,25.0,1.0,4.0,,4.0,1.0,250.0,5.0,4.0
110328,4,5.0,0,26.0,1.0,4.0,0.0,8.0,1.0,270.0,5.0,5.0
110330,4,75.0,0,25.0,2.0,4.0,,5.0,1.0,291.6666666666667,4.0,4.0
110331,4,19.0,0,23.0,2.0,2.0,,4.0,1.0,200.0,4.0,4.0
110332,2,13.0,1,28.0,2.0,3.0,,3.0,1.0,100.0,4.0,3.0
110332,4,14.0,0,30.0,2.0,3.0,,1.0,1.0,100.0,4.0,4.0
110333,3,20.0,1,25.0,1.0,3.0,,6.0,1.0,250.0,5.0,5.0
110333,4,1.0,0,26.0,1.0,3.0,8.0,2.0,3.0,260.7,4.0,4.0
110338,2,27.0,1,24.0,2.0,4.0,,8.0,1.0,210.0,2.0,4.0
110338,4,4.0,0,26.0,2.0,4.0,,3.0,1.0,250.0,5.0,4.0
110340,4,63.0,0,31.0,2.0,4.0,,1.0,5.0,300.0,2.0,3.0
110341,3,51.0,1,27.0,1.0,2.0,,1.0,1.0,300.0,4.0,3.0
110341,4,0.0,0,28.0,1.0,2.0,6.0,1.0,5.0,300.0,4.0,3.0
110342,2,10.0,0,26.0,2.0,3.0,,1.0,5.0,250.0,5.0,4.0
110346,1,38.0,1,24.0,1.0,2.0,,3.0,2.0,180.0,3.0,4.0
110347,4,15.0,0,24.0,1.0,4.0,,9.0,1.0,280.0,5.0,5.0
110348,4,8.0,0,26.0,2.0,4.0,,1.0,5.0,150.0,5.0,4.0
110349,4,27.0,0,30.0,1.0,4.0,,9.0,1.0,315.0,4.0,5.0
110350,4,21.0,0,28.0,2.0,4.0,,7.0,1.0,299.1666666666667,5.0,3.0
110352,4,97.0,0,29.0,2.0,3.0,,1.0,1.0,300.0,5.0,3.0
110353,4,15.0,0,28.0,2.0,4.0,,5.0,1.0,260.0,1.0,1.0
110354,2,48.0,1,28.0,2.0,4.0,,1.0,6.0,,4.0,5.0
110357,2,14.0,1,29.0,1.0,3.0,,1.0,4.0,300.0,4.0,4.0
110357,4,16.0,0,31.0,1.0,3.0,,6.0,1.0,300.0,2.0,3.0
110358,4,13.0,0,23.0,1.0,2.0,,2.0,3.0,250.0,4.0,4.0
110359,4,27.0,0,22.0,2.0,2.0,,2.0,2.0,200.0,2.0,3.0
110360,2,10.0,1,24.0,2.0,2.0,,1.0,1.0,200.0,4.0,4.0
110360,4,20.0,0,26.0,2.0,2.0,,4.0,1.0,200.0,4.0,2.0
110362,4,3.0,0,29.0,1.0,4.0,,3.0,2.0,173.79999999999998,3.0,4.0
110363,2,19.0,1,22.0,1.0,2.0,,2.0,2.0,151.5536,4.0,4.0
110363,4,3.0,0,24.0,1.0,4.0,,6.0,1.0,270.0,4.0,4.0
110364,4,4.0,0,25.0,1.0,4.0,,4.0,1.0,260.0,3.0,4.0
110365,4,31.0,0,25.0,2.0,4.0,,2.0,1.0,260.0,3.0,4.0
110368,4,4.0,0,23.0,1.0,2.0,,1.0,3.0,173.79999999999998,3.0,3.0
110369,1,41.0,1,26.0,2.0,2.0,,2.0,2.0,140.0,4.0,3.0
110369,4,7.0,0,29.0,2.0,2.0,,2.0,2.0,173.79999999999998,3.0,3.0
110370,4,33.0,0,23.0,2.0,2.0,,1.0,2.0,96.0,3.0,4.0
110371,2,9.0,0,23.0,1.0,2.0,,1.0,2.0,151.5536,4.0,4.0
110375,4,65.0,0,31.0,2.0,4.0,,3.0,1.0,300.0,4.0,4.0
110376,3,31.0,0,29.0,1.0,4.0,,3.0,1.0,270.0,4.0,4.0
110379,4,27.0,0,27.0,1.0,2.0,,1.0,1.0,200.0,4.0,3.0
110384,2,7.0,0,25.0,1.0,4.0,,9.0,1.0,233.33333333333334,4.0,4.0
110386,1,19.0,0,20.0,2.0,2.0,,2.0,2.0,151.5536,3.0,4.0
110388,1,26.0,1,20.0,2.0,2.0,,2.0,2.0,151.5536,3.0,4.0
110388,3,8.0,0,22.0,2.0,2.0,,9.0,2.0,173.79999999999998,3.0,4.0
110389,2,0.0,0,26.0,1.0,3.0,,9.0,1.0,200.0,5.0,5.0
110390,4,1.0,0,23.0,2.0,3.0,,5.0,1.0,250.0,5.0,5.0
110391,2,34.0,1,25.0,1.0,2.0,,1.0,2.0,173.79999999999998,2.0,3.0
110395,4,34.0,0,26.0,2.0,2.0,,6.0,1.0,260.0,3.0,3.0
110396,3,21.0,0,25.0,2.0,4.0,,6.0,1.0,200.0,4.0,4.0
110398,4,0.0,0,23.0,2.0,4.0,,6.0,1.0,270.0,3.0,3.0
110399,4,87.0,0,30.0,2.0,4.0,,4.0,1.0,250.0,4.0,5.0
110400,4,44.0,0,27.0,2.0,4.0,,3.0,1.0,230.0,4.0,4.0
110401,4,21.0,0,25.0,1.0,2.0,,2.0,2.0,70.0,3.0,4.0
110402,4,61.0,0,28.0,2.0,4.0,,7.0,1.0,280.0,3.0,4.0
110403,3,2.0,0,22.0,1.0,2.0,,1.0,3.0,80.0,3.0,2.0
110404,4,5.0,0,23.0,2.0,4.0,,3.0,1.0,260.0,3.0,4.0
110405,3,1.0,0,25.0,1.0,2.0,,9.0,3.0,80.0,4.0,4.0
110406,3,5.0,0,21.0,2.0,2.0,,1.0,5.0,50.0,3.0,3.0
110407,4,48.0,0,27.0,2.0,4.0,,6.0,1.0,260.0,5.0,5.0
110408,4,50.0,0,26.0,2.0,4.0,,5.0,1.0,260.0,4.0,4.0
110410,4,38.0,0,26.0,2.0,4.0,,4.0,1.0,220.0,3.0,4.0
110411,4,47.0,0,29.0,2.0,4.0,,9.0,1.0,260.0,5.0,5.0
110412,2,30.0,1,24.0,2.0,4.0,,3.0,1.0,250.0,5.0,4.0
110413,3,26.0,0,28.0,1.0,4.0,,9.0,1.0,250.0,5.0,5.0
110414,3,15.0,0,22.0,2.0,2.0,,1.0,1.0,173.79999999999998,4.0,4.0
110418,2,0.0,0,21.0,1.0,2.0,,9.0,1.0,260.0,4.0,4.0
110420,2,6.0,0,22.0,2.0,2.0,,2.0,2.0,159.2008,3.0,4.0
110422,4,11.0,0,27.0,1.0,3.0,,3.0,1.0,200.0,4.0,4.0
110423,4,14.0,0,26.0,2.0,3.0,,3.0,3.0,173.79999999999998,4.0,3.0
110424,4,34.0,0,27.0,2.0,3.0,,3.0,2.0,220.0,4.0,3.0
110425,4,40.0,0,27.0,2.0,3.0,,2.0,2.0,173.79999999999998,4.0,4.0
110426,4,40.0,0,25.0,2.0,3.0,,2.0,2.0,220.0,3.0,4.0
110427,4,39.0,0,25.0,2.0,3.0,,3.0,2.0,173.79999999999998,3.0,4.0
110428,1,2.0,0,22.0,2.0,3.0,,2.0,2.0,170.0,3.0,3.0
110429,2,14.0,0,23.0,2.0,3.0,,1.0,2.0,190.0,4.0,3.0
110430,3,52.0,0,25.0,2.0,2.0,,5.0,1.0,250.0,3.0,2.0
110432,4,52.0,0,30.0,2.0,4.0,,6.0,2.0,173.79999999999998,3.0,3.0
110435,4,0.0,0,25.0,2.0,3.0,,2.0,2.0,200.0,3.0,4.0
110436,3,74.0,0,25.0,1.0,2.0,,4.0,1.0,230.0,5.0,5.0
110439,4,29.0,0,27.0,1.0,4.0,,5.0,1.0,280.0,3.0,3.0
110440,4,97.0,0,30.0,2.0,3.0,,1.0,1.0,270.0,3.0,4.0
110441,4,64.0,0,28.0,2.0,4.0,,4.0,1.0,120.0,3.0,4.0
110442,4,37.0,0,25.0,1.0,4.0,,2.0,1.0,230.0,4.0,4.0
110443,4,99.0,0,31.0,2.0,4.0,,6.0,1.0,260.0,4.0,5.0
110444,4,39.0,0,31.0,2.0,4.0,,3.0,1.0,200.0,3.0,3.0
110445,4,27.0,0,22.0,2.0,2.0,,3.0,1.0,240.0,3.0,4.0
110446,4,5.0,0,22.0,1.0,2.0,,1.0,2.0,200.0,3.0,2.0
110447,2,12.0,1,28.0,2.0,4.0,,5.0,1.0,230.0,4.0,4.0
110447,4,14.0,0,30.0,2.0,4.0,,5.0,1.0,260.0,4.0,4.0
110448,2,29.0,0,27.0,1.0,4.0,,1.0,2.0,159.2008,3.0,4.0
110451,3,23.0,0,25.0,1.0,2.0,,5.0,1.0,260.0,3.0,3.0
110452,4,48.0,0,26.0,1.0,2.0,,5.0,1.0,280.0,4.0,3.0
110453,2,9.0,0,24.0,1.0,2.0,,5.0,2.0,190.0,4.0,4.0
110454,3,9.0,0,24.0,1.0,2.0,,5.0,1.0,250.0,3.0,4.0
110455,3,26.0,1,22.0,2.0,2.0,,1.0,2.0,156.42,2.0,1.0
110455,4,4.0,0,23.0,2.0,4.0,6.0,2.0,1.0,210.0,4.0,2.0
110457,4,30.0,0,28.0,1.0,4.0,,9.0,1.0,350.0,4.0,3.0
110458,4,11.0,0,26.0,1.0,3.0,,5.0,1.0,216.66666666666666,2.0,3.0
110463,1,3.0,0,23.0,2.0,4.0,,7.0,1.0,220.0,3.0,2.0
110465,1,15.0,0,25.0,2.0,4.0,,4.0,1.0,200.0,2.0,3.0
110466,4,4.0,0,25.0,1.0,4.0,,3.0,1.0,291.6666666666667,2.0,4.0
110467,4,30.0,0,27.0,1.0,2.0,,1.0,1.0,200.0,4.0,3.0
110468,1,47.0,1,27.0,2.0,3.0,,1.0,1.0,147.0,4.0,3.0
110468,4,9.0,0,30.0,2.0,3.0,,1.0,6.0,,3.0,3.0
110470,2,16.0,1,25.0,1.0,4.0,,1.0,2.0,110.0,3.0,3.0
110470,3,8.0,1,26.0,1.0,4.0,5.0,2.0,1.0,230.0,4.0,4.0
110470,4,3.0,0,27.0,1.0,4.0,2.0,6.0,1.0,240.0,3.0,4.0
110471,4,3.0,0,23.0,2.0,4.0,,2.0,1.0,220.0,4.0,4.0
110473,1,5.0,1,20.0,2.0,2.0,,1.0,5.0,150.0,2.0,4.0
110473,4,25.0,0,23.0,2.0,2.0,,1.0,2.0,90.0,3.0,3.0
110474,2,23.0,1,27.0,2.0,2.0,,1.0,1.0,200.0,4.0,3.0
110474,4,9.0,0,29.0,2.0,2.0,,1.0,1.0,280.0,4.0,3.0
110477,2,20.0,1,25.0,1.0,3.0,,1.0,2.0,173.79999999999998,3.0,3.0
110477,4,9.0,0,27.0,1.0,3.0,,2.0,1.0,230.0,5.0,4.0
110479,4,30.0,0,30.0,2.0,2.0,,1.0,5.0,300.0,4.0,5.0
110480,4,63.0,0,30.0,1.0,2.0,,1.0,1.0,370.0,4.0,4.0
110481,2,27.0,1,29.0,1.0,2.0,,1.0,1.0,220.0,4.0,5.0
110481,4,9.0,0,31.0,1.0,2.0,,2.0,1.0,230.0,3.0,3.0
110482,4,14.0,0,24.0,1.0,2.0,,2.0,1.0,220.0,4.0,4.0
110483,2,21.0,1,27.0,1.0,3.0,,2.0,2.0,173.79999999999998,4.0,3.0
110483,4,10.0,0,29.0,1.0,3.0,,6.0,1.0,220.0,4.0,4.0
110484,1,25.0,1,20.0,2.0,2.0,,1.0,2.0,115.1425,3.0,3.0
110484,3,12.0,1,22.0,2.0,2.0,,1.0,3.0,167.19559999999998,3.0,3.0
110486,2,22.0,1,24.0,1.0,2.0,,1.0,1.0,160.0,4.0,3.0
110487,4,53.0,0,31.0,1.0,2.0,,1.0,1.0,300.0,4.0,3.0
110490,3,53.0,0,25.0,1.0,2.0,,1.0,1.0,250.0,2.0,2.0
110491,3,51.0,0,27.0,1.0,3.0,,2.0,1.0,250.0,4.0,3.0
110492,3,23.0,0,25.0,1.0,2.0,,1.0,1.0,250.0,4.0,3.0
110493,2,6.0,0,20.0,2.0,2.0,,3.0,2.0,180.0,4.0,4.0
110494,1,14.0,1,19.0,1.0,2.0,,2.0,2.0,151.5536,3.0,3.0
110494,3,5.0,0,21.0,1.0,2.0,,1.0,1.0,163.37199999999996,3.0,3.0
110495,2,17.0,1,25.0,2.0,4.0,,5.0,1.0,250.0,5.0,5.0
110495,4,11.0,0,27.0,2.0,4.0,,8.0,1.0,250.0,5.0,4.0
110496,3,27.0,0,25.0,1.0,2.0,,7.0,1.0,250.0,5.0,4.0
110497,4,38.0,0,24.0,2.0,2.0,,2.0,1.0,210.0,5.0,5.0
110499,2,8.0,1,22.0,1.0,2.0,,5.0,2.0,217.25,3.0,3.0
110499,4,15.0,0,24.0,1.0,4.0,,4.0,1.0,330.0,3.0,3.0
110500,4,16.0,0,24.0,2.0,4.0,,5.0,1.0,280.0,4.0,4.0
110501,4,32.0,0,29.0,2.0,4.0,,4.0,1.0,320.0,4.0,4.0
110502,4,25.0,0,25.0,2.0,4.0,,5.0,1.0,320.0,4.0,3.0
110504,4,3.0,0,24.0,1.0,2.0,,3.0,2.0,200.0,3.0,3.0
110505,3,15.0,0,23.0,2.0,3.0,,5.0,1.0,300.0,4.0,3.0
110506,4,14.0,0,26.0,2.0,4.0,,3.0,1.0,330.0,4.0,4.0
110509,1,37.0,1,25.0,2.0,2.0,,1.0,2.0,130.0,3.0,3.0
110509,4,1.0,0,28.0,2.0,2.0,,1.0,1.0,270.0,4.0,3.0
110510,4,27.0,0,25.0,2.0,4.0,,5.0,1.0,250.0,4.0,4.0
110511,4,16.0,0,24.0,2.0,4.0,,5.0,1.0,250.0,4.0,4.0
110512,3,23.0,0,23.0,2.0,2.0,,1.0,2.0,40.0,3.0,3.0
110513,1,34.0,1,20.0,2.0,2.0,,1.0,2.0,35.0,3.0,3.0
110513,4,3.0,0,23.0,2.0,4.0,,1.0,2.0,60.0,3.0,3.0
110515,4,35.0,0,30.0,1.0,2.0,,1.0,5.0,300.0,4.0,4.0
110516,4,35.0,0,31.0,2.0,4.0,,1.0,2.0,100.0,3.0,4.0
110517,4,39.0,0,22.0,2.0,2.0,,1.0,2.0,100.0,3.0,3.0
110519,3,29.0,0,28.0,1.0,2.0,,1.0,5.0,300.0,3.0,4.0
110520,1,33.0,1,19.0,2.0,2.0,,1.0,2.0,100.0,3.0,3.0
110520,3,7.0,1,21.0,2.0,2.0,6.0,1.0,5.0,500.0,5.0,5.0
110520,4,8.0,0,22.0,2.0,2.0,5.0,1.0,4.0,600.0,5.0,3.0
110521,1,1.0,0,27.0,2.0,3.0,,1.0,2.0,150.0,3.0,3.0
110522,4,57.0,0,28.0,2.0,2.0,,1.0,2.0,100.0,3.0,4.0
110523,3,25.0,0,22.0,2.0,2.0,,1.0,2.0,40.0,5.0,5.0
110524,3,27.0,1,27.0,1.0,3.0,,1.0,5.0,70.0,3.0,2.0
110524,4,6.0,0,28.0,1.0,3.0,6.0,4.0,1.0,240.0,4.0,3.0
110525,4,24.0,0,24.0,1.0,2.0,,1.0,6.0,,4.0,3.0
110527,4,15.0,0,28.0,1.0,2.0,,9.0,1.0,210.0,5.0,4.0
110528,4,97.0,0,28.0,2.0,2.0,,1.0,5.0,200.0,3.0,3.0
110529,2,32.0,0,24.0,2.0,2.0,,1.0,5.0,250.0,5.0,4.0
110530,4,13.0,0,28.0,2.0,4.0,,5.0,1.0,240.0,4.0,3.0
110531,4,56.0,0,31.0,1.0,2.0,,1.0,5.0,200.0,4.0,3.0
110532,1,34.0,1,20.0,2.0,2.0,,1.0,2.0,173.79999999999998,3.0,3.0
110532,4,1.0,0,23.0,2.0,4.0,,1.0,2.0,100.0,4.0,3.0
110533,2,30.0,1,22.0,2.0,3.0,,2.0,2.0,156.42,4.0,4.0
110533,4,17.0,0,24.0,2.0,3.0,,1.0,1.0,186.0,4.0,4.0
110534,1,14.0,1,19.0,2.0,2.0,,2.0,1.0,190.0,3.0,3.0
110534,4,22.0,0,22.0,2.0,2.0,,1.0,1.0,198.0,4.0,3.0
110535,1,3.0,0,21.0,1.0,2.0,,6.0,2.0,60.0,4.0,3.0
110536,4,27.0,0,25.0,2.0,4.0,,3.0,1.0,235.0,3.0,3.0
110537,4,47.0,0,26.0,1.0,2.0,,1.0,1.0,200.0,4.0,4.0
110538,4,25.0,0,25.0,2.0,4.0,,3.0,1.0,220.0,4.0,4.0
110539,2,30.0,1,22.0,2.0,2.0,,3.0,2.0,156.42,4.0,3.0
110539,4,13.0,0,24.0,2.0,4.0,,2.0,2.0,173.79999999999998,3.0,3.0
110543,2,31.0,1,21.0,2.0,2.0,,1.0,2.0,156.42,4.0,4.0
110543,4,4.0,0,23.0,2.0,4.0,,6.0,1.0,230.0,4.0,4.0
110544,4,65.0,0,31.0,1.0,4.0,,2.0,1.0,250.0,4.0,4.0
110545,1,8.0,1,24.0,1.0,2.0,,1.0,2.0,139.04,3.0,2.0
110545,4,27.0,0,27.0,1.0,4.0,,1.0,1.0,200.0,3.0,4.0
110546,4,45.0,0,28.0,1.0,3.0,,1.0,4.0,,4.0,3.0
110548,4,54.0,0,30.0,1.0,4.0,,3.0,1.0,325.0,5.0,4.0
110549,2,10.0,1,25.0,1.0,4.0,,5.0,2.0,200.0,4.0,4.0
110549,4,13.0,0,27.0,1.0,4.0,,5.0,1.0,375.0,4.0,4.0
110550,3,19.0,0,23.0,2.0,4.0,,1.0,2.0,156.42,4.0,4.0
110552,4,99.0,0,28.0,1.0,2.0,,1.0,5.0,300.0,4.0,4.0
110554,1,79.0,1,28.0,1.0,2.0,,1.0,2.0,,5.0,5.0
110554,4,30.0,0,31.0,1.0,2.0,,1.0,5.0,350.0,4.0,4.0
110555,1,99.0,1,27.0,1.0,2.0,,2.0,1.0,156.42,3.0,4.0
110555,2,10.0,1,28.0,1.0,2.0,5.0,1.0,2.0,120.0,5.0,4.0
110555,4,11.0,0,30.0,1.0,2.0,,1.0,1.0,120.0,3.0,4.0
110556,4,34.0,0,22.0,2.0,2.0,,1.0,2.0,200.0,3.0,4.0
110559,1,27.0,0,28.0,2.0,2.0,,3.0,2.0,,3.0,3.0
110560,1,9.0,1,26.0,1.0,4.0,,2.0,1.0,220.0,3.0,3.0
110560,4,21.0,0,29.0,1.0,4.0,,3.0,1.0,275.0,4.0,4.0
110561,4,0.0,0,30.0,2.0,4.0,,4.0,2.0,210.0,3.0,4.0
110563,1,51.0,0,28.0,2.0,4.0,,3.0,1.0,220.0,4.0,4.0
110565,1,27.0,1,22.0,2.0,2.0,,2.0,2.0,139.04,5.0,4.0
110565,3,3.0,0,24.0,2.0,2.0,,1.0,3.0,156.42,4.0,3.0
110566,4,27.0,0,24.0,1.0,2.0,,1.0,2.0,156.42,4.0,4.0
110567,2,33.0,1,26.0,1.0,2.0,,7.0,1.0,190.0,3.0,4.0
110567,4,20.0,0,28.0,1.0,2.0,,5.0,1.0,220.0,4.0,4.0
110568,4,30.0,0,27.0,2.0,4.0,,6.0,1.0,216.66666666666666,5.0,4.0
110569,4,7.0,0,25.0,2.0,2.0,,1.0,2.0,171.36679999999998,4.0,3.0
110571,2,30.0,1,29.0,1.0,2.0,,2.0,1.0,155.0,4.0,3.0
110571,4,6.0,0,31.0,1.0,2.0,,4.0,1.0,230.0,5.0,4.0
110572,1,18.0,1,25.0,2.0,2.0,,1.0,5.0,50.0,3.0,3.0
110575,4,37.0,0,24.0,2.0,3.0,,2.0,1.0,220.0,4.0,5.0
110579,4,23.0,0,26.0,1.0,3.0,,9.0,1.0,330.0,4.0,5.0
110582,4,23.0,0,28.0,1.0,3.0,,9.0,1.0,320.0,4.0,4.0
110583,4,22.0,0,26.0,1.0,3.0,,8.0,1.0,250.0,4.0,4.0
110584,3,25.0,1,27.0,1.0,3.0,,5.0,1.0,300.0,5.0,5.0
110584,4,3.0,0,28.0,1.0,3.0,0.0,8.0,1.0,300.0,4.0,4.0
110585,4,22.0,0,24.0,1.0,3.0,,8.0,1.0,300.0,3.0,4.0
110586,4,13.0,0,24.0,1.0,3.0,,7.0,1.0,300.0,5.0,5.0
110587,4,39.0,0,28.0,2.0,4.0,,3.0,1.0,330.0,4.0,4.0
110588,4,27.0,0,27.0,1.0,3.0,,4.0,1.0,230.0,4.0,5.0
110589,2,3.0,0,21.0,2.0,2.0,,1.0,2.0,173.79999999999998,2.0,3.0
110590,4,63.0,0,31.0,2.0,4.0,,4.0,1.0,300.0,5.0,4.0
110591,2,23.0,1,26.0,1.0,3.0,,4.0,1.0,250.0,4.0,4.0
110591,4,7.0,0,28.0,1.0,3.0,,4.0,1.0,290.0,4.0,5.0
110592,4,39.0,0,28.0,2.0,3.0,,2.0,1.0,208.33333333333334,5.0,5.0
110593,4,9.0,0,23.0,2.0,2.0,,3.0,1.0,200.0,4.0,4.0
110597,3,3.0,0,27.0,2.0,4.0,,4.0,1.0,230.0,4.0,4.0
110599,1,29.0,1,19.0,2.0,2.0,,1.0,2.0,151.5536,2.0,1.0
110599,4,5.0,0,22.0,2.0,3.0,6.0,2.0,1.0,220.0,5.0,4.0
110601,4,9.0,0,26.0,2.0,4.0,,3.0,2.0,300.0,5.0,5.0
110602,4,34.0,0,26.0,1.0,3.0,,5.0,1.0,230.0,4.0,4.0
110603,4,36.0,0,24.0,2.0,3.0,,5.0,1.0,200.0,5.0,4.0
110605,4,18.0,0,26.0,1.0,3.0,,6.0,1.0,320.0,4.0,4.0
110606,2,21.0,1,22.0,2.0,2.0,,1.0,2.0,156.42,3.0,3.0
110606,4,15.0,0,24.0,2.0,3.0,,9.0,1.0,250.0,4.0,4.0
110607,1,0.0,0,19.0,2.0,2.0,,2.0,2.0,,4.0,3.0
110609,4,45.0,0,31.0,1.0,4.0,,5.0,1.0,250.0,5.0,4.0
110610,1,28.0,1,25.0,1.0,4.0,,5.0,1.0,180.0,4.0,4.0
110610,3,9.0,1,27.0,1.0,4.0,,2.0,1.0,180.0,3.0,3.0
110610,4,4.0,0,28.0,1.0,4.0,5.0,1.0,4.0,300.0,5.0,4.0
110611,3,32.0,0,25.0,1.0,3.0,,4.0,1.0,250.0,5.0,4.0
110612,2,25.0,1,22.0,1.0,1.0,,4.0,1.0,220.0,5.0,4.0
110612,4,7.0,0,24.0,1.0,1.0,,6.0,1.0,200.0,4.0,4.0
110614,4,13.0,0,25.0,2.0,3.0,,2.0,1.0,220.0,5.0,5.0
110615,4,42.0,0,27.0,1.0,3.0,,2.0,1.0,230.0,5.0,5.0
110616,4,25.0,0,24.0,2.0,2.0,,1.0,2.0,200.0,4.0,4.0
110617,2,19.0,1,26.0,1.0,4.0,,1.0,2.0,173.79999999999998,4.0,4.0
110617,4,6.0,0,28.0,1.0,4.0,,5.0,1.0,200.0,5.0,5.0
110618,4,44.0,0,31.0,1.0,4.0,,5.0,1.0,250.0,5.0,4.0
110621,4,75.0,0,31.0,1.0,4.0,,1.0,2.0,173.79999999999998,3.0,3.0
110623,3,5.0,0,28.0,2.0,4.0,,3.0,1.0,200.0,4.0,4.0
110624,2,15.0,0,20.0,2.0,2.0,,8.0,2.0,173.79999999999998,3.0,3.0
110625,4,2.0,0,24.0,1.0,3.0,,8.0,1.0,240.0,5.0,4.0
110626,1,34.0,1,19.0,1.0,2.0,,3.0,2.0,220.0,3.0,3.0
110626,4,5.0,0,22.0,1.0,2.0,,2.0,2.0,173.79999999999998,4.0,4.0
