year,emp_type,ksic_section,industry,item,unit,value
2023,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,75.0
2023,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,897.0
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",총근로일수,일,
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",총근로시간,시간,
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",소정실근로시간,시간,
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",초과근로시간,시간,
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",휴일근로시간,시간,
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",시간당임금총액,원,
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",시간당정액급여,원,
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",월임금총액,천원,2257.0
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",월급여액,천원,2163.0
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",정액급여,천원,2081.0
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",초과급여,천원,82.0
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,94.0
2024,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,1122.0
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",총근로일수,일,
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",총근로시간,시간,
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",소정실근로시간,시간,
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",초과근로시간,시간,
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",휴일근로시간,시간,
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",시간당임금총액,원,
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",시간당정액급여,원,
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",월임금총액,천원,2350.0
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",월급여액,천원,2236.0
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",정액급여,천원,2115.0
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",초과급여,천원,121.0
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,114.0
2025,비정규직근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,1364.0
2020,비정규직근로자(특수형태포함),B,광업,총근로일수,일,
2020,비정규직근로자(특수형태포함),B,광업,총근로시간,시간,
2020,비정규직근로자(특수형태포함),B,광업,소정실근로시간,시간,
2020,비정규직근로자(특수형태포함),B,광업,초과근로시간,시간,
2020,비정규직근로자(특수형태포함),B,광업,휴일근로시간,시간,
2020,비정규직근로자(특수형태포함),B,광업,시간당임금총액,원,
2020,비정규직근로자(특수형태포함),B,광업,시간당정액급여,원,
2020,비정규직근로자(특수형태포함),B,광업,월임금총액,천원,2360.0
2020,비정규직근로자(특수형태포함),B,광업,월급여액,천원,2328.0
2020,비정규직근로자(특수형태포함),B,광업,정액급여,천원,2019.0
2020,비정규직근로자(특수형태포함),B,광업,초과급여,천원,310.0
2020,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여/12개월,천원,32.0
2020,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여,천원,379.0
2021,비정규직근로자(특수형태포함),B,광업,총근로일수,일,
2021,비정규직근로자(특수형태포함),B,광업,총근로시간,시간,
2021,비정규직근로자(특수형태포함),B,광업,소정실근로시간,시간,
2021,비정규직근로자(특수형태포함),B,광업,초과근로시간,시간,
2021,비정규직근로자(특수형태포함),B,광업,휴일근로시간,시간,
2021,비정규직근로자(특수형태포함),B,광업,시간당임금총액,원,
2021,비정규직근로자(특수형태포함),B,광업,시간당정액급여,원,
2021,비정규직근로자(특수형태포함),B,광업,월임금총액,천원,2560.0
2021,비정규직근로자(특수형태포함),B,광업,월급여액,천원,2522.0
2021,비정규직근로자(특수형태포함),B,광업,정액급여,천원,2356.0
2021,비정규직근로자(특수형태포함),B,광업,초과급여,천원,167.0
2021,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여/12개월,천원,38.0
2021,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여,천원,452.0
2022,비정규직근로자(특수형태포함),B,광업,총근로일수,일,
2022,비정규직근로자(특수형태포함),B,광업,총근로시간,시간,
2022,비정규직근로자(특수형태포함),B,광업,소정실근로시간,시간,
2022,비정규직근로자(특수형태포함),B,광업,초과근로시간,시간,
2022,비정규직근로자(특수형태포함),B,광업,휴일근로시간,시간,
2022,비정규직근로자(특수형태포함),B,광업,시간당임금총액,원,
2022,비정규직근로자(특수형태포함),B,광업,시간당정액급여,원,
2022,비정규직근로자(특수형태포함),B,광업,월임금총액,천원,2958.0
2022,비정규직근로자(특수형태포함),B,광업,월급여액,천원,2934.0
2022,비정규직근로자(특수형태포함),B,광업,정액급여,천원,2728.0
2022,비정규직근로자(특수형태포함),B,광업,초과급여,천원,206.0
2022,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여/12개월,천원,24.0
2022,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여,천원,293.0
2023,비정규직근로자(특수형태포함),B,광업,총근로일수,일,
2023,비정규직근로자(특수형태포함),B,광업,총근로시간,시간,
2023,비정규직근로자(특수형태포함),B,광업,소정실근로시간,시간,
2023,비정규직근로자(특수형태포함),B,광업,초과근로시간,시간,
2023,비정규직근로자(특수형태포함),B,광업,휴일근로시간,시간,
2023,비정규직근로자(특수형태포함),B,광업,시간당임금총액,원,
2023,비정규직근로자(특수형태포함),B,광업,시간당정액급여,원,
2023,비정규직근로자(특수형태포함),B,광업,월임금총액,천원,3670.0
2023,비정규직근로자(특수형태포함),B,광업,월급여액,천원,3631.0
2023,비정규직근로자(특수형태포함),B,광업,정액급여,천원,3391.0
2023,비정규직근로자(특수형태포함),B,광업,초과급여,천원,241.0
2023,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여/12개월,천원,38.0
2023,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여,천원,462.0
2024,비정규직근로자(특수형태포함),B,광업,총근로일수,일,
2024,비정규직근로자(특수형태포함),B,광업,총근로시간,시간,
2024,비정규직근로자(특수형태포함),B,광업,소정실근로시간,시간,
2024,비정규직근로자(특수형태포함),B,광업,초과근로시간,시간,
2024,비정규직근로자(특수형태포함),B,광업,휴일근로시간,시간,
2024,비정규직근로자(특수형태포함),B,광업,시간당임금총액,원,
2024,비정규직근로자(특수형태포함),B,광업,시간당정액급여,원,
2024,비정규직근로자(특수형태포함),B,광업,월임금총액,천원,3453.0
2024,비정규직근로자(특수형태포함),B,광업,월급여액,천원,3392.0
2024,비정규직근로자(특수형태포함),B,광업,정액급여,천원,3171.0
2024,비정규직근로자(특수형태포함),B,광업,초과급여,천원,221.0
2024,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여/12개월,천원,61.0
2024,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여,천원,726.0
2025,비정규직근로자(특수형태포함),B,광업,총근로일수,일,
2025,비정규직근로자(특수형태포함),B,광업,총근로시간,시간,
2025,비정규직근로자(특수형태포함),B,광업,소정실근로시간,시간,
2025,비정규직근로자(특수형태포함),B,광업,초과근로시간,시간,
2025,비정규직근로자(특수형태포함),B,광업,휴일근로시간,시간,
2025,비정규직근로자(특수형태포함),B,광업,시간당임금총액,원,
2025,비정규직근로자(특수형태포함),B,광업,시간당정액급여,원,
2025,비정규직근로자(특수형태포함),B,광업,월임금총액,천원,3314.0
2025,비정규직근로자(특수형태포함),B,광업,월급여액,천원,3188.0
2025,비정규직근로자(특수형태포함),B,광업,정액급여,천원,2929.0
2025,비정규직근로자(특수형태포함),B,광업,초과급여,천원,259.0
2025,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여/12개월,천원,126.0
2025,비정규직근로자(특수형태포함),B,광업,전년도 연간특별급여,천원,1513.0
2020,비정규직근로자(특수형태포함),C,제조업,총근로일수,일,
2020,비정규직근로자(특수형태포함),C,제조업,총근로시간,시간,
2020,비정규직근로자(특수형태포함),C,제조업,소정실근로시간,시간,
2020,비정규직근로자(특수형태포함),C,제조업,초과근로시간,시간,
2020,비정규직근로자(특수형태포함),C,제조업,휴일근로시간,시간,
2020,비정규직근로자(특수형태포함),C,제조업,시간당임금총액,원,
2020,비정규직근로자(특수형태포함),C,제조업,시간당정액급여,원,
2020,비정규직근로자(특수형태포함),C,제조업,월임금총액,천원,2050.0
2020,비정규직근로자(특수형태포함),C,제조업,월급여액,천원,1993.0
2020,비정규직근로자(특수형태포함),C,제조업,정액급여,천원,1745.0
2020,비정규직근로자(특수형태포함),C,제조업,초과급여,천원,248.0
2020,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여/12개월,천원,57.0
2020,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여,천원,685.0
2021,비정규직근로자(특수형태포함),C,제조업,총근로일수,일,
2021,비정규직근로자(특수형태포함),C,제조업,총근로시간,시간,
2021,비정규직근로자(특수형태포함),C,제조업,소정실근로시간,시간,
2021,비정규직근로자(특수형태포함),C,제조업,초과근로시간,시간,
2021,비정규직근로자(특수형태포함),C,제조업,휴일근로시간,시간,
2021,비정규직근로자(특수형태포함),C,제조업,시간당임금총액,원,
2021,비정규직근로자(특수형태포함),C,제조업,시간당정액급여,원,
2021,비정규직근로자(특수형태포함),C,제조업,월임금총액,천원,2210.0
2021,비정규직근로자(특수형태포함),C,제조업,월급여액,천원,2161.0
2021,비정규직근로자(특수형태포함),C,제조업,정액급여,천원,1873.0
2021,비정규직근로자(특수형태포함),C,제조업,초과급여,천원,288.0
2021,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여/12개월,천원,48.0
2021,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여,천원,576.0
2022,비정규직근로자(특수형태포함),C,제조업,총근로일수,일,
2022,비정규직근로자(특수형태포함),C,제조업,총근로시간,시간,
2022,비정규직근로자(특수형태포함),C,제조업,소정실근로시간,시간,
2022,비정규직근로자(특수형태포함),C,제조업,초과근로시간,시간,
2022,비정규직근로자(특수형태포함),C,제조업,휴일근로시간,시간,
2022,비정규직근로자(특수형태포함),C,제조업,시간당임금총액,원,
2022,비정규직근로자(특수형태포함),C,제조업,시간당정액급여,원,
2022,비정규직근로자(특수형태포함),C,제조업,월임금총액,천원,2398.0
2022,비정규직근로자(특수형태포함),C,제조업,월급여액,천원,2326.0
2022,비정규직근로자(특수형태포함),C,제조업,정액급여,천원,1988.0
2022,비정규직근로자(특수형태포함),C,제조업,초과급여,천원,338.0
2022,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여/12개월,천원,72.0
2022,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여,천원,862.0
2023,비정규직근로자(특수형태포함),C,제조업,총근로일수,일,
2023,비정규직근로자(특수형태포함),C,제조업,총근로시간,시간,
2023,비정규직근로자(특수형태포함),C,제조업,소정실근로시간,시간,
2023,비정규직근로자(특수형태포함),C,제조업,초과근로시간,시간,
2023,비정규직근로자(특수형태포함),C,제조업,휴일근로시간,시간,
2023,비정규직근로자(특수형태포함),C,제조업,시간당임금총액,원,
2023,비정규직근로자(특수형태포함),C,제조업,시간당정액급여,원,
2023,비정규직근로자(특수형태포함),C,제조업,월임금총액,천원,2450.0
2023,비정규직근로자(특수형태포함),C,제조업,월급여액,천원,2371.0
2023,비정규직근로자(특수형태포함),C,제조업,정액급여,천원,2046.0
2023,비정규직근로자(특수형태포함),C,제조업,초과급여,천원,325.0
2023,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여/12개월,천원,79.0
2023,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여,천원,950.0
2024,비정규직근로자(특수형태포함),C,제조업,총근로일수,일,
2024,비정규직근로자(특수형태포함),C,제조업,총근로시간,시간,
2024,비정규직근로자(특수형태포함),C,제조업,소정실근로시간,시간,
2024,비정규직근로자(특수형태포함),C,제조업,초과근로시간,시간,
2024,비정규직근로자(특수형태포함),C,제조업,휴일근로시간,시간,
2024,비정규직근로자(특수형태포함),C,제조업,시간당임금총액,원,
2024,비정규직근로자(특수형태포함),C,제조업,시간당정액급여,원,
2024,비정규직근로자(특수형태포함),C,제조업,월임금총액,천원,2534.0
2024,비정규직근로자(특수형태포함),C,제조업,월급여액,천원,2452.0
2024,비정규직근로자(특수형태포함),C,제조업,정액급여,천원,2104.0
2024,비정규직근로자(특수형태포함),C,제조업,초과급여,천원,348.0
2024,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여/12개월,천원,82.0
2024,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여,천원,989.0
2025,비정규직근로자(특수형태포함),C,제조업,총근로일수,일,
2025,비정규직근로자(특수형태포함),C,제조업,총근로시간,시간,
2025,비정규직근로자(특수형태포함),C,제조업,소정실근로시간,시간,
2025,비정규직근로자(특수형태포함),C,제조업,초과근로시간,시간,
2025,비정규직근로자(특수형태포함),C,제조업,휴일근로시간,시간,
2025,비정규직근로자(특수형태포함),C,제조업,시간당임금총액,원,
2025,비정규직근로자(특수형태포함),C,제조업,시간당정액급여,원,
2025,비정규직근로자(특수형태포함),C,제조업,월임금총액,천원,2591.0
2025,비정규직근로자(특수형태포함),C,제조업,월급여액,천원,2515.0
2025,비정규직근로자(특수형태포함),C,제조업,정액급여,천원,2135.0
2025,비정규직근로자(특수형태포함),C,제조업,초과급여,천원,381.0
2025,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여/12개월,천원,75.0
2025,비정규직근로자(특수형태포함),C,제조업,전년도 연간특별급여,천원,901.0
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,3060.0
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,2936.0
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,2796.0
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,140.0
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,125.0
2020,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,1494.0
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,3016.0
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,2817.0
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,2655.0
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,162.0
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,199.0
2021,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,2384.0
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,3276.0
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,3073.0
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,2854.0
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,218.0
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,203.0
2022,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,2438.0
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,3461.0
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,3253.0
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,3042.0
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,211.0
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,208.0
2023,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,2499.0
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,3696.0
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,3505.0
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,3299.0
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,206.0
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,192.0
2024,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,2302.0
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,3654.0
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,3391.0
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,3174.0
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,218.0
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,263.0
2025,비정규직근로자(특수형태포함),D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,3154.0
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,2344.0
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,2252.0
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,2047.0
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,205.0
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,93.0
2020,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,1110.0
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,2328.0
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,2269.0
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,2079.0
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,190.0
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,59.0
2021,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,714.0
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,2536.0
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,2479.0
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,2219.0
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,261.0
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,56.0
2022,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,677.0
2023,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,
2023,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,
2023,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,
2023,비정규직근로자(특수형태포함),E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,
