year,ksic_section,industry,owner_group,소멸,소멸률,신생,신생률,활동
2021,J,정보통신업,계,13068.0,10.7,25179.0,20.6,122139.0
2021,J,정보통신업,남자,9016.0,9.9,16883.0,18.5,91049.0
2021,J,정보통신업,여자,4052.0,13.0,8296.0,26.7,31090.0
2021,J,정보통신업,연령미상,37.0,8.1,50.0,10.9,458.0
2021,K,금융 및 보험업,30대,517.0,16.7,989.0,32.0,3094.0
2021,K,금융 및 보험업,30대 미만,136.0,26.7,227.0,44.5,510.0
2021,K,금융 및 보험업,40대,796.0,11.8,1486.0,22.0,6747.0
2021,K,금융 및 보험업,50대,740.0,9.6,974.0,12.6,7709.0
2021,K,금융 및 보험업,60대,430.0,10.4,388.0,9.4,4140.0
2021,K,금융 및 보험업,70대 이상,130.0,13.0,75.0,7.5,1002.0
2021,K,금융 및 보험업,계,2758.0,11.8,4154.0,17.8,23336.0
2021,K,금융 및 보험업,남자,1778.0,11.1,2532.0,15.9,15969.0
2021,K,금융 및 보험업,여자,980.0,13.3,1622.0,22.0,7367.0
2021,K,금융 및 보험업,연령미상,9.0,6.7,15.0,11.2,134.0
2021,L,부동산업,30대,13312.0,15.1,24757.0,28.0,88447.0
2021,L,부동산업,30대 미만,2675.0,16.6,6117.0,37.9,16146.0
2021,L,부동산업,40대,34471.0,11.7,60061.0,20.4,293914.0
2021,L,부동산업,50대,52643.0,10.6,80411.0,16.2,496695.0
2021,L,부동산업,60대,47201.0,10.1,56673.0,12.1,466666.0
2021,L,부동산업,70대 이상,30622.0,10.6,27385.0,9.4,289933.0
2021,L,부동산업,계,181039.0,11.0,255540.0,15.5,1652822.0
2021,L,부동산업,남자,92238.0,10.3,127169.0,14.2,898543.0
2021,L,부동산업,여자,88801.0,11.8,128371.0,17.0,754279.0
2021,L,부동산업,연령미상,115.0,11.3,136.0,13.3,1021.0
2021,M,전문과학기술서비스업,30대,4489.0,11.5,10544.0,27.0,39013.0
2021,M,전문과학기술서비스업,30대 미만,1568.0,20.0,3689.0,47.1,7824.0
2021,M,전문과학기술서비스업,40대,6469.0,8.7,12657.0,17.0,74615.0
2021,M,전문과학기술서비스업,50대,4826.0,7.6,8006.0,12.6,63291.0
2021,M,전문과학기술서비스업,60대,2469.0,8.0,3383.0,11.0,30804.0
2021,M,전문과학기술서비스업,70대 이상,674.0,8.2,571.0,7.0,8213.0
2021,M,전문과학기술서비스업,계,20545.0,9.1,38957.0,17.3,224550.0
2021,M,전문과학기술서비스업,남자,13465.0,8.1,24725.0,15.0,165377.0
2021,M,전문과학기술서비스업,여자,7080.0,12.0,14232.0,24.1,59173.0
2021,M,전문과학기술서비스업,연령미상,50.0,6.3,107.0,13.5,790.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",30대,3917.0,16.4,5933.0,24.8,23921.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",30대 미만,1399.0,24.0,2360.0,40.4,5837.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",40대,4948.0,11.4,7242.0,16.7,43246.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",50대,4367.0,9.8,5990.0,13.5,44347.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",60대,2555.0,11.3,2757.0,12.2,22531.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",70대 이상,602.0,13.6,448.0,10.1,4423.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",계,17824.0,12.3,24815.0,17.1,144721.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",남자,11832.0,11.8,16686.0,16.6,100608.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",여자,5992.0,13.6,8129.0,18.4,44113.0
2021,N,"사업시설관리, 사업지원 및 임대 서비스업",연령미상,36.0,8.7,85.0,20.4,416.0
2021,P,교육서비스업,30대,5518.0,12.2,11619.0,25.6,45374.0
2021,P,교육서비스업,30대 미만,1348.0,16.7,3639.0,45.1,8070.0
2021,P,교육서비스업,40대,8682.0,11.0,14375.0,18.2,78883.0
2021,P,교육서비스업,50대,5669.0,11.7,7099.0,14.6,48532.0
2021,P,교육서비스업,60대,1409.0,12.4,1505.0,13.3,11344.0
2021,P,교육서비스업,70대 이상,223.0,13.9,202.0,12.6,1603.0
2021,P,교육서비스업,계,22853.0,11.8,38442.0,19.8,193853.0
2021,P,교육서비스업,남자,7610.0,10.6,11441.0,16.0,71681.0
2021,P,교육서비스업,여자,15243.0,12.5,27001.0,22.1,122172.0
2021,P,교육서비스업,연령미상,4.0,8.5,3.0,6.4,47.0
2021,Q,보건업 및 사회복지 서비스업,30대,298.0,3.3,1694.0,18.7,9047.0
2021,Q,보건업 및 사회복지 서비스업,30대 미만,17.0,7.1,106.0,44.2,240.0
2021,Q,보건업 및 사회복지 서비스업,40대,729.0,2.9,1528.0,6.1,24947.0
2021,Q,보건업 및 사회복지 서비스업,50대,813.0,2.8,873.0,3.0,29082.0
2021,Q,보건업 및 사회복지 서비스업,60대,505.0,4.0,361.0,2.8,12699.0
2021,Q,보건업 및 사회복지 서비스업,70대 이상,248.0,7.9,74.0,2.4,3121.0
2021,Q,보건업 및 사회복지 서비스업,계,2610.0,3.3,4636.0,5.9,79140.0
2021,Q,보건업 및 사회복지 서비스업,남자,1796.0,2.8,3087.0,4.8,63692.0
2021,Q,보건업 및 사회복지 서비스업,여자,814.0,5.3,1549.0,10.0,15448.0
2021,Q,보건업 및 사회복지 서비스업,연령미상,,,,,4.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",30대,3489.0,14.2,5387.0,21.9,24593.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",30대 미만,1142.0,18.2,2546.0,40.6,6272.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",40대,4712.0,14.2,5942.0,17.8,33299.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",50대,4990.0,13.5,5387.0,14.6,36913.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",60대,2932.0,13.0,2527.0,11.2,22492.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",70대 이상,664.0,13.3,517.0,10.3,5002.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",계,17929.0,13.9,22308.0,17.3,128605.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",남자,9902.0,13.8,12620.0,17.6,71539.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",여자,8027.0,14.1,9688.0,17.0,57066.0
2021,R,"예술, 스포츠 및 여가관련 서비스업",연령미상,,,2.0,5.9,34.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",30대,6825.0,12.5,12042.0,22.0,54804.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",30대 미만,2443.0,14.5,6927.0,41.2,16793.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",40대,9505.0,9.8,12597.0,13.0,96568.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",50대,8661.0,9.1,9630.0,10.1,95074.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",60대,5704.0,10.3,5396.0,9.7,55566.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",70대 이상,1802.0,14.7,1344.0,10.9,12281.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",계,34950.0,10.6,47946.0,14.5,331167.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",남자,14563.0,10.2,18415.0,12.9,143177.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",여자,20387.0,10.8,29531.0,15.7,187990.0
2021,S,"협회 및 단체, 수리 및 기타 개인서비스업",연령미상,10.0,12.3,10.0,12.3,81.0
2021,전체,전체,30대,122328.0,14.1,212124.0,24.4,868595.0
2021,전체,전체,30대 미만,48205.0,19.9,99433.0,41.1,241766.0
2021,전체,전체,40대,176654.0,10.2,273828.0,15.9,1725667.0
2021,전체,전체,50대,192087.0,8.8,257105.0,11.8,2187312.0
2021,전체,전체,60대,136701.0,8.8,144232.0,9.3,1548806.0
2021,전체,전체,70대 이상,58973.0,11.0,46148.0,8.6,534659.0
2021,전체,전체,계,735422.0,10.3,1033758.0,14.5,7113059.0
2021,전체,전체,남자,392298.0,9.1,553243.0,12.8,4316269.0
2021,전체,전체,여자,343124.0,12.3,480515.0,17.2,2796790.0
2021,전체,전체,연령미상,474.0,7.6,888.0,14.2,6254.0
2022,A,"농업, 임업 및 어업",30대,759.0,15.6,1236.0,25.4,4857.0
2022,A,"농업, 임업 및 어업",30대 미만,237.0,19.6,442.0,36.6,1208.0
2022,A,"농업, 임업 및 어업",40대,1547.0,14.9,2185.0,21.0,10404.0
2022,A,"농업, 임업 및 어업",50대,2612.0,15.3,3262.0,19.1,17101.0
2022,A,"농업, 임업 및 어업",60대,3285.0,15.7,3399.0,16.2,20964.0
2022,A,"농업, 임업 및 어업",70대 이상,1412.0,19.6,1090.0,15.2,7186.0
2022,A,"농업, 임업 및 어업",계,9852.0,16.0,11616.0,18.8,61731.0
2022,A,"농업, 임업 및 어업",남자,7297.0,15.3,8439.0,17.7,47625.0
2022,A,"농업, 임업 및 어업",여자,2555.0,18.1,3177.0,22.5,14106.0
2022,A,"농업, 임업 및 어업",연령미상,,,2.0,18.2,11.0
2022,B,광업,30대,7.0,12.1,9.0,15.5,58.0
2022,B,광업,30대 미만,,,2.0,22.2,9.0
2022,B,광업,40대,24.0,13.5,32.0,18.0,178.0
2022,B,광업,50대,46.0,12.4,50.0,13.5,370.0
2022,B,광업,60대,69.0,13.4,62.0,12.0,516.0
2022,B,광업,70대 이상,55.0,18.5,38.0,12.8,297.0
2022,B,광업,계,201.0,14.1,193.0,13.5,1430.0
2022,B,광업,남자,167.0,14.3,155.0,13.3,1169.0
2022,B,광업,여자,34.0,13.0,38.0,14.6,261.0
2022,B,광업,연령미상,,,,,2.0
2022,C,제조업,30대,4626.0,10.0,7485.0,16.1,46376.0
2022,C,제조업,30대 미만,1831.0,16.1,3351.0,29.4,11388.0
2022,C,제조업,40대,8171.0,6.8,11482.0,9.6,119725.0
2022,C,제조업,50대,11244.0,5.6,11381.0,5.6,202369.0
2022,C,제조업,60대,8866.0,5.8,5871.0,3.8,154166.0
2022,C,제조업,70대 이상,2626.0,8.1,1095.0,3.4,32439.0
2022,C,제조업,계,37387.0,6.6,40688.0,7.2,566952.0
2022,C,제조업,남자,24851.0,5.7,26680.0,6.1,434752.0
2022,C,제조업,여자,12536.0,9.5,14008.0,10.6,132200.0
2022,C,제조업,연령미상,23.0,4.7,23.0,4.7,489.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",30대,239.0,3.2,1663.0,22.4,7435.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",30대 미만,89.0,3.6,724.0,29.6,2445.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",40대,475.0,2.9,3313.0,20.4,16258.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",50대,743.0,2.5,5528.0,18.4,30043.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",60대,874.0,2.4,6331.0,17.5,36180.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",70대 이상,513.0,3.3,2535.0,16.2,15615.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",계,2933.0,2.7,20098.0,18.6,108002.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",남자,1918.0,2.9,12452.0,19.0,65416.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",여자,1015.0,2.4,7646.0,18.0,42586.0
2022,D,"전기, 가스, 증기 및 공기조절 공급업",연령미상,,,4.0,15.4,26.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",30대,58.0,6.4,168.0,18.5,908.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",30대 미만,15.0,7.6,69.0,34.8,198.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",40대,131.0,5.5,258.0,10.8,2400.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",50대,176.0,4.3,323.0,7.9,4079.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",60대,156.0,5.1,161.0,5.2,3072.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",70대 이상,46.0,5.5,21.0,2.5,837.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",계,582.0,5.1,1001.0,8.7,11504.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",남자,443.0,5.0,782.0,8.8,8926.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",여자,139.0,5.4,219.0,8.5,2578.0
2022,E,"수도, 하수 및 폐기물처리, 원료재생업",연령미상,,,1.0,10.0,10.0
2022,F,건설업,30대,4211.0,9.9,7885.0,18.6,42480.0
2022,F,건설업,30대 미만,1597.0,12.4,3306.0,25.7,12857.0
2022,F,건설업,40대,9243.0,7.3,15157.0,12.0,125938.0
2022,F,건설업,50대,12667.0,6.4,16384.0,8.3,198106.0
2022,F,건설업,60대,7989.0,7.0,7071.0,6.2,113723.0
2022,F,건설업,70대 이상,1473.0,9.2,905.0,5.7,15988.0
2022,F,건설업,계,37192.0,7.3,50725.0,10.0,509156.0
2022,F,건설업,남자,27847.0,7.0,38034.0,9.6,398067.0
2022,F,건설업,여자,9345.0,8.4,12691.0,11.4,111089.0
2022,F,건설업,연령미상,12.0,18.8,17.0,26.6,64.0
2022,G,도매 및 소매업,30대,45506.0,17.7,66034.0,25.6,257766.0
2022,G,도매 및 소매업,30대 미만,19530.0,26.4,31367.0,42.3,74094.0
2022,G,도매 및 소매업,40대,48944.0,11.6,62471.0,14.8,421347.0
2022,G,도매 및 소매업,50대,42003.0,9.2,43401.0,9.5,457814.0
2022,G,도매 및 소매업,60대,26904.0,9.4,20970.0,7.4,285161.0
2022,G,도매 및 소매업,70대 이상,9601.0,12.1,5099.0,6.4,79360.0
2022,G,도매 및 소매업,계,192724.0,12.2,230019.0,14.6,1578452.0
2022,G,도매 및 소매업,남자,93581.0,10.4,111158.0,12.3,901502.0
2022,G,도매 및 소매업,여자,99143.0,14.6,118861.0,17.6,676950.0
2022,G,도매 및 소매업,연령미상,236.0,8.1,677.0,23.3,2910.0
2022,H,운수 및 창고업,30대,5241.0,10.3,10620.0,21.0,50678.0
2022,H,운수 및 창고업,30대 미만,1981.0,15.4,4602.0,35.8,12871.0
2022,H,운수 및 창고업,40대,9143.0,7.2,15908.0,12.5,127238.0
2022,H,운수 및 창고업,50대,10708.0,5.8,16780.0,9.1,185072.0
2022,H,운수 및 창고업,60대,11064.0,5.8,14807.0,7.7,191395.0
2022,H,운수 및 창고업,70대 이상,5953.0,11.5,4164.0,8.0,51930.0
2022,H,운수 및 창고업,계,44096.0,7.1,66889.0,10.8,619316.0
2022,H,운수 및 창고업,남자,37754.0,6.8,59159.0,10.7,555184.0
2022,H,운수 및 창고업,여자,6342.0,9.9,7730.0,12.1,64132.0
2022,H,운수 및 창고업,연령미상,6.0,4.5,8.0,6.1,132.0
2022,I,숙박 및 음식점업,30대,25331.0,16.3,36594.0,23.5,155876.0
2022,I,숙박 및 음식점업,30대 미만,11233.0,19.3,21507.0,37.0,58062.0
2022,I,숙박 및 음식점업,40대,29588.0,14.2,36280.0,17.4,208310.0
2022,I,숙박 및 음식점업,50대,31234.0,12.5,31904.0,12.7,250475.0
2022,I,숙박 및 음식점업,60대,21430.0,11.8,15943.0,8.8,181836.0
2022,I,숙박 및 음식점업,70대 이상,5609.0,14.9,3076.0,8.1,37747.0
2022,I,숙박 및 음식점업,계,124435.0,13.9,145322.0,16.3,892399.0
2022,I,숙박 및 음식점업,남자,52975.0,14.3,65620.0,17.7,371445.0
2022,I,숙박 및 음식점업,여자,71460.0,13.7,79702.0,15.3,520954.0
2022,I,숙박 및 음식점업,연령미상,10.0,10.8,18.0,19.4,93.0
2022,J,정보통신업,30대,3602.0,14.2,7117.0,28.0,25439.0
2022,J,정보통신업,30대 미만,1620.0,22.7,3222.0,45.1,7141.0
2022,J,정보통신업,40대,4856.0,10.1,8394.0,17.4,48115.0
2022,J,정보통신업,50대,3492.0,9.0,5143.0,13.3,38767.0
2022,J,정보통신업,60대,1286.0,10.3,1503.0,12.1,12441.0
2022,J,정보통신업,70대 이상,300.0,11.5,326.0,12.5,2610.0
2022,J,정보통신업,계,15201.0,11.3,25777.0,19.1,135003.0
2022,J,정보통신업,남자,10409.0,10.5,17329.0,17.4,99452.0
2022,J,정보통신업,여자,4792.0,13.5,8448.0,23.8,35551.0
2022,J,정보통신업,연령미상,45.0,9.2,72.0,14.7,490.0
2022,K,금융 및 보험업,30대,475.0,17.7,643.0,24.0,2682.0
2022,K,금융 및 보험업,30대 미만,128.0,30.5,148.0,35.3,419.0
2022,K,금융 및 보험업,40대,867.0,12.8,1169.0,17.3,6752.0
2022,K,금융 및 보험업,50대,803.0,10.1,967.0,12.1,7973.0
2022,K,금융 및 보험업,60대,452.0,10.0,451.0,10.0,4507.0
2022,K,금융 및 보험업,70대 이상,168.0,15.1,89.0,8.0,1113.0
2022,K,금융 및 보험업,계,2902.0,12.3,3480.0,14.8,23578.0
2022,K,금융 및 보험업,남자,1817.0,11.3,2228.0,13.8,16117.0
2022,K,금융 및 보험업,여자,1085.0,14.5,1252.0,16.8,7461.0
2022,K,금융 및 보험업,연령미상,9.0,6.8,13.0,9.8,132.0
2022,L,부동산업,30대,10829.0,12.7,21452.0,25.2,84981.0
2022,L,부동산업,30대 미만,2445.0,15.4,5737.0,36.2,15867.0
2022,L,부동산업,40대,28477.0,9.9,50073.0,17.5,286353.0
2022,L,부동산업,50대,45505.0,9.1,67775.0,13.6,499829.0
2022,L,부동산업,60대,41400.0,8.6,51255.0,10.6,481954.0
2022,L,부동산업,70대 이상,26833.0,8.6,27261.0,8.7,313367.0
2022,L,부동산업,계,155644.0,9.2,223811.0,13.3,1684477.0
2022,L,부동산업,남자,80106.0,8.8,110598.0,12.2,908898.0
2022,L,부동산업,여자,75538.0,9.7,113213.0,14.6,775579.0
2022,L,부동산업,연령미상,155.0,7.3,258.0,12.1,2126.0
2022,M,전문과학기술서비스업,30대,5079.0,12.3,10675.0,25.8,41423.0
2022,M,전문과학기술서비스업,30대 미만,1718.0,21.0,3502.0,42.8,8176.0
2022,M,전문과학기술서비스업,40대,7260.0,9.2,12623.0,16.0,78746.0
2022,M,전문과학기술서비스업,50대,5623.0,8.0,8190.0,11.7,70267.0
2022,M,전문과학기술서비스업,60대,2702.0,7.8,3413.0,9.9,34572.0
2022,M,전문과학기술서비스업,70대 이상,859.0,9.2,634.0,6.8,9344.0
2022,M,전문과학기술서비스업,계,23309.0,9.6,39133.0,16.1,243363.0
2022,M,전문과학기술서비스업,남자,14944.0,8.5,24270.0,13.8,176193.0
2022,M,전문과학기술서비스업,여자,8365.0,12.5,14863.0,22.1,67170.0
2022,M,전문과학기술서비스업,연령미상,68.0,8.1,96.0,11.5,835.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",30대,3790.0,16.2,5759.0,24.6,23455.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",30대 미만,1291.0,23.7,2089.0,38.4,5439.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",40대,5334.0,11.8,7802.0,17.3,45162.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",50대,4870.0,10.3,6588.0,13.9,47389.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",60대,2858.0,11.3,2893.0,11.4,25355.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",70대 이상,727.0,14.1,523.0,10.2,5144.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",계,18907.0,12.4,25713.0,16.9,152377.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",남자,12574.0,11.9,17066.0,16.1,105681.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",여자,6333.0,13.6,8647.0,18.5,46696.0
2022,N,"사업시설관리, 사업지원 및 임대 서비스업",연령미상,37.0,8.5,59.0,13.6,433.0
2022,P,교육서비스업,30대,6425.0,13.6,11421.0,24.2,47127.0
2022,P,교육서비스업,30대 미만,1487.0,18.1,3583.0,43.7,8199.0
2022,P,교육서비스업,40대,10705.0,12.9,13637.0,16.4,83212.0
2022,P,교육서비스업,50대,7609.0,14.1,6650.0,12.3,54089.0
2022,P,교육서비스업,60대,2173.0,16.4,1428.0,10.8,13251.0
2022,P,교육서비스업,70대 이상,324.0,17.2,211.0,11.2,1888.0
2022,P,교육서비스업,계,28726.0,13.8,36933.0,17.8,207812.0
2022,P,교육서비스업,남자,9264.0,12.4,10689.0,14.3,74700.0
2022,P,교육서비스업,여자,19462.0,14.6,26244.0,19.7,133112.0
2022,P,교육서비스업,연령미상,3.0,6.5,3.0,6.5,46.0
2022,Q,보건업 및 사회복지 서비스업,30대,280.0,3.3,1774.0,21.0,8434.0
2022,Q,보건업 및 사회복지 서비스업,30대 미만,26.0,10.3,123.0,48.6,253.0
2022,Q,보건업 및 사회복지 서비스업,40대,759.0,3.0,1812.0,7.1,25563.0
2022,Q,보건업 및 사회복지 서비스업,50대,898.0,3.1,937.0,3.2,29207.0
2022,Q,보건업 및 사회복지 서비스업,60대,584.0,4.1,397.0,2.8,14332.0
2022,Q,보건업 및 사회복지 서비스업,70대 이상,273.0,7.7,91.0,2.6,3529.0
2022,Q,보건업 및 사회복지 서비스업,계,2821.0,3.5,5135.0,6.3,81323.0
2022,Q,보건업 및 사회복지 서비스업,남자,1827.0,2.8,3211.0,5.0,64798.0
2022,Q,보건업 및 사회복지 서비스업,여자,994.0,6.0,1924.0,11.6,16525.0
2022,Q,보건업 및 사회복지 서비스업,연령미상,1.0,20.0,1.0,20.0,5.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",30대,3356.0,13.2,5926.0,23.3,25410.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",30대 미만,1038.0,16.9,2348.0,38.2,6140.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",40대,4895.0,14.4,6052.0,17.8,33946.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",50대,5468.0,14.5,5965.0,15.8,37830.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",60대,3245.0,13.4,2651.0,11.0,24181.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",70대 이상,711.0,12.5,516.0,9.1,5680.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",계,18716.0,14.0,23464.0,17.6,133226.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",남자,10061.0,13.6,13176.0,17.7,74241.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",여자,8655.0,14.7,10288.0,17.4,58985.0
2022,R,"예술, 스포츠 및 여가관련 서비스업",연령미상,3.0,7.7,6.0,15.4,39.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",30대,6737.0,11.9,12384.0,21.9,56649.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",30대 미만,2464.0,13.9,7138.0,40.2,17753.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",40대,9335.0,9.7,12358.0,12.8,96424.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",50대,8473.0,8.7,9130.0,9.3,97659.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",60대,6041.0,10.1,5100.0,8.5,59712.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",70대 이상,1952.0,13.7,1319.0,9.2,14262.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",계,35029.0,10.2,47474.0,13.9,342686.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",남자,14318.0,9.8,17730.0,12.2,145819.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",여자,20711.0,10.5,29744.0,15.1,196867.0
2022,S,"협회 및 단체, 수리 및 기타 개인서비스업",연령미상,27.0,11.9,45.0,19.8,227.0
2022,전체,전체,30대,126551.0,14.3,208845.0,23.7,882034.0
2022,전체,전체,30대 미만,48730.0,20.1,93260.0,38.5,242519.0
2022,전체,전체,40대,179754.0,10.4,261006.0,15.0,1736071.0
2022,전체,전체,50대,194174.0,8.7,240358.0,10.8,2228439.0
2022,전체,전체,60대,141378.0,8.5,143706.0,8.7,1657318.0
2022,전체,전체,70대 이상,59435.0,9.9,48993.0,8.2,598336.0
2022,전체,전체,계,750657.0,10.2,997471.0,13.6,7352787.0
2022,전체,전체,남자,402153.0,9.0,538776.0,12.1,4449985.0
2022,전체,전체,여자,348504.0,12.0,458695.0,15.8,2902802.0
2022,전체,전체,연령미상,635.0,7.9,1303.0,16.1,8070.0
2023,A,"농업, 임업 및 어업",30대,609.0,13.0,1069.0,22.8,4693.0
2023,A,"농업, 임업 및 어업",30대 미만,209.0,17.4,395.0,32.8,1203.0
2023,A,"농업, 임업 및 어업",40대,1269.0,12.7,1724.0,17.2,10029.0
2023,A,"농업, 임업 및 어업",50대,1956.0,11.9,2438.0,14.9,16396.0
2023,A,"농업, 임업 및 어업",60대,2596.0,12.6,2489.0,12.1,20626.0
2023,A,"농업, 임업 및 어업",70대 이상,1174.0,16.2,714.0,9.8,7268.0
2023,A,"농업, 임업 및 어업",계,7814.0,13.0,8833.0,14.7,60229.0
2023,A,"농업, 임업 및 어업",남자,5877.0,12.7,6471.0,14.0,46342.0
2023,A,"농업, 임업 및 어업",여자,1937.0,13.9,2362.0,17.0,13887.0
2023,A,"농업, 임업 및 어업",연령미상,1.0,7.1,4.0,28.6,14.0
2023,B,광업,30대,5.0,8.8,7.0,12.3,57.0
2023,B,광업,30대 미만,1.0,7.7,6.0,46.2,13.0
2023,B,광업,40대,12.0,7.7,16.0,10.3,155.0
2023,B,광업,50대,36.0,10.2,34.0,9.6,353.0
2023,B,광업,60대,59.0,11.8,44.0,8.8,499.0
2023,B,광업,70대 이상,48.0,16.7,24.0,8.3,288.0
2023,B,광업,계,161.0,11.8,131.0,9.6,1366.0
2023,B,광업,남자,131.0,11.9,100.0,9.1,1103.0
2023,B,광업,여자,30.0,11.4,31.0,11.8,263.0
2023,B,광업,연령미상,,,,,1.0
2023,C,제조업,30대,4562.0,10.3,6819.0,15.3,44490.0
2023,C,제조업,30대 미만,1694.0,16.2,3050.0,29.1,10483.0
2023,C,제조업,40대,8212.0,7.2,10346.0,9.1,113589.0
2023,C,제조업,50대,11804.0,6.0,10311.0,5.2,197771.0
2023,C,제조업,60대,9522.0,5.8,5448.0,3.3,162973.0
2023,C,제조업,70대 이상,2931.0,8.1,1122.0,3.1,36146.0
2023,C,제조업,계,38745.0,6.8,37124.0,6.6,565945.0
2023,C,제조업,남자,26027.0,6.0,24123.0,5.6,433449.0
2023,C,제조업,여자,12718.0,9.6,13001.0,9.8,132496.0
2023,C,제조업,연령미상,20.0,4.1,28.0,5.7,493.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",30대,226.0,2.8,1561.0,19.2,8116.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",30대 미만,88.0,3.5,613.0,24.3,2522.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",40대,460.0,2.6,2896.0,16.2,17831.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",50대,771.0,2.3,4781.0,14.4,33139.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",60대,1177.0,2.7,6155.0,14.3,43008.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",70대 이상,749.0,3.8,2706.0,13.7,19818.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",계,3472.0,2.8,18716.0,15.0,124463.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",남자,2401.0,3.1,12219.0,16.0,76302.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",여자,1071.0,2.2,6497.0,13.5,48161.0
2023,D,"전기, 가스, 증기 및 공기조절 공급업",연령미상,1.0,3.4,4.0,13.8,29.0
