year,industry,ksic_section,owner_group,item,value
2011,건설업,F,연령미상,신생,470.0
2011,건설업,F,연령미상,소멸,657.0
2011,건설업,F,연령미상,신생률,11.9
2011,건설업,F,연령미상,소멸률,16.7
2012,건설업,F,연령미상,활동,691.0
2012,건설업,F,연령미상,신생,10.0
2012,건설업,F,연령미상,소멸,99.0
2012,건설업,F,연령미상,신생률,1.4
2012,건설업,F,연령미상,소멸률,14.3
2013,건설업,F,연령미상,활동,79.0
2013,건설업,F,연령미상,신생,13.0
2013,건설업,F,연령미상,소멸,15.0
2013,건설업,F,연령미상,신생률,16.5
2013,건설업,F,연령미상,소멸률,19.0
2014,건설업,F,연령미상,활동,75.0
2014,건설업,F,연령미상,신생,11.0
2014,건설업,F,연령미상,소멸,10.0
2014,건설업,F,연령미상,신생률,14.7
2014,건설업,F,연령미상,소멸률,13.3
2015,건설업,F,연령미상,활동,40.0
2015,건설업,F,연령미상,신생,16.0
2015,건설업,F,연령미상,소멸,7.0
2015,건설업,F,연령미상,신생률,40.0
2015,건설업,F,연령미상,소멸률,17.5
2016,건설업,F,연령미상,활동,49.0
2016,건설업,F,연령미상,신생,12.0
2016,건설업,F,연령미상,소멸,8.0
2016,건설업,F,연령미상,신생률,24.5
2016,건설업,F,연령미상,소멸률,16.3
2017,건설업,F,연령미상,활동,59.0
2017,건설업,F,연령미상,신생,16.0
2017,건설업,F,연령미상,소멸,9.0
2017,건설업,F,연령미상,신생률,27.1
2017,건설업,F,연령미상,소멸률,15.3
2018,건설업,F,연령미상,활동,63.0
2018,건설업,F,연령미상,신생,14.0
2018,건설업,F,연령미상,소멸,11.0
2018,건설업,F,연령미상,신생률,22.2
2018,건설업,F,연령미상,소멸률,17.5
2019,건설업,F,연령미상,활동,60.0
2019,건설업,F,연령미상,신생,3.0
2019,건설업,F,연령미상,소멸,13.0
2019,건설업,F,연령미상,신생률,5.0
2019,건설업,F,연령미상,소멸률,21.7
2020,건설업,F,연령미상,활동,55.0
2020,건설업,F,연령미상,신생,8.0
2020,건설업,F,연령미상,소멸,14.0
2020,건설업,F,연령미상,신생률,14.5
2020,건설업,F,연령미상,소멸률,25.5
2021,건설업,F,연령미상,활동,55.0
2021,건설업,F,연령미상,신생,18.0
2021,건설업,F,연령미상,소멸,9.0
2021,건설업,F,연령미상,신생률,32.7
2021,건설업,F,연령미상,소멸률,16.4
2022,건설업,F,연령미상,활동,64.0
2022,건설업,F,연령미상,신생,17.0
2022,건설업,F,연령미상,소멸,12.0
2022,건설업,F,연령미상,신생률,26.6
2022,건설업,F,연령미상,소멸률,18.8
2023,건설업,F,연령미상,활동,66.0
2023,건설업,F,연령미상,신생,13.0
2023,건설업,F,연령미상,소멸,5.0
2023,건설업,F,연령미상,신생률,19.7
2023,건설업,F,연령미상,소멸률,7.6
2024,건설업,F,연령미상,활동,77.0
2024,건설업,F,연령미상,신생,17.0
2024,건설업,F,연령미상,신생률,22.1
2011,도매 및 소매업,G,계,활동,1305369.0
2011,도매 및 소매업,G,계,신생,222530.0
2011,도매 및 소매업,G,계,소멸,195990.0
2011,도매 및 소매업,G,계,신생률,17.0
2011,도매 및 소매업,G,계,소멸률,15.0
2012,도매 및 소매업,G,계,활동,1322333.0
2012,도매 및 소매업,G,계,신생,218267.0
2012,도매 및 소매업,G,계,소멸,205369.0
2012,도매 및 소매업,G,계,신생률,16.5
2012,도매 및 소매업,G,계,소멸률,15.5
2013,도매 및 소매업,G,계,활동,1316065.0
2013,도매 및 소매업,G,계,신생,206776.0
2013,도매 및 소매업,G,계,소멸,192343.0
2013,도매 및 소매업,G,계,신생률,15.7
2013,도매 및 소매업,G,계,소멸률,14.6
2014,도매 및 소매업,G,계,활동,1338209.0
2014,도매 및 소매업,G,계,신생,217103.0
2014,도매 및 소매업,G,계,소멸,185937.0
2014,도매 및 소매업,G,계,신생률,16.2
2014,도매 및 소매업,G,계,소멸률,13.9
2015,도매 및 소매업,G,계,활동,1347150.0
2015,도매 및 소매업,G,계,신생,202344.0
2015,도매 및 소매업,G,계,소멸,174511.0
2015,도매 및 소매업,G,계,신생률,15.0
2015,도매 및 소매업,G,계,소멸률,13.0
2016,도매 및 소매업,G,계,활동,1377429.0
2016,도매 및 소매업,G,계,신생,209550.0
2016,도매 및 소매업,G,계,소멸,166169.0
2016,도매 및 소매업,G,계,신생률,15.2
2016,도매 및 소매업,G,계,소멸률,12.1
2017,도매 및 소매업,G,계,활동,1414536.0
2017,도매 및 소매업,G,계,신생,209918.0
2017,도매 및 소매업,G,계,소멸,177686.0
2017,도매 및 소매업,G,계,신생률,14.8
2017,도매 및 소매업,G,계,소멸률,12.6
2018,도매 및 소매업,G,계,활동,1420437.0
2018,도매 및 소매업,G,계,신생,192384.0
2018,도매 및 소매업,G,계,소멸,175295.0
2018,도매 및 소매업,G,계,신생률,13.5
2018,도매 및 소매업,G,계,소멸률,12.3
2019,도매 및 소매업,G,계,활동,1437369.0
2019,도매 및 소매업,G,계,신생,202772.0
2019,도매 및 소매업,G,계,소멸,172302.0
2019,도매 및 소매업,G,계,신생률,14.1
2019,도매 및 소매업,G,계,소멸률,12.0
2020,도매 및 소매업,G,계,활동,1483304.0
2020,도매 및 소매업,G,계,신생,225866.0
2020,도매 및 소매업,G,계,소멸,178294.0
2020,도매 및 소매업,G,계,신생률,15.2
2020,도매 및 소매업,G,계,소멸률,12.0
2021,도매 및 소매업,G,계,활동,1531041.0
2021,도매 및 소매업,G,계,신생,230829.0
2021,도매 및 소매업,G,계,소멸,181040.0
2021,도매 및 소매업,G,계,신생률,15.1
2021,도매 및 소매업,G,계,소멸률,11.8
2022,도매 및 소매업,G,계,활동,1578452.0
2022,도매 및 소매업,G,계,신생,230019.0
2022,도매 및 소매업,G,계,소멸,192724.0
2022,도매 및 소매업,G,계,신생률,14.6
2022,도매 및 소매업,G,계,소멸률,12.2
2023,도매 및 소매업,G,계,활동,1617335.0
2023,도매 및 소매업,G,계,신생,234276.0
2023,도매 및 소매업,G,계,소멸,209680.0
2023,도매 및 소매업,G,계,신생률,14.5
2023,도매 및 소매업,G,계,소멸률,13.0
2024,도매 및 소매업,G,계,활동,1631734.0
2024,도매 및 소매업,G,계,신생,230146.0
2024,도매 및 소매업,G,계,신생률,14.1
2011,도매 및 소매업,G,남자,활동,744668.0
2011,도매 및 소매업,G,남자,신생,112414.0
2011,도매 및 소매업,G,남자,소멸,98733.0
2011,도매 및 소매업,G,남자,신생률,15.1
2011,도매 및 소매업,G,남자,소멸률,13.3
2012,도매 및 소매업,G,남자,활동,752970.0
2012,도매 및 소매업,G,남자,신생,108653.0
2012,도매 및 소매업,G,남자,소멸,100287.0
2012,도매 및 소매업,G,남자,신생률,14.4
2012,도매 및 소매업,G,남자,소멸률,13.3
2013,도매 및 소매업,G,남자,활동,756409.0
2013,도매 및 소매업,G,남자,신생,104986.0
2013,도매 및 소매업,G,남자,소멸,96317.0
2013,도매 및 소매업,G,남자,신생률,13.9
2013,도매 및 소매업,G,남자,소멸률,12.7
2014,도매 및 소매업,G,남자,활동,768589.0
2014,도매 및 소매업,G,남자,신생,109004.0
2014,도매 및 소매업,G,남자,소멸,92456.0
2014,도매 및 소매업,G,남자,신생률,14.2
2014,도매 및 소매업,G,남자,소멸률,12.0
2015,도매 및 소매업,G,남자,활동,775263.0
2015,도매 및 소매업,G,남자,신생,101955.0
2015,도매 및 소매업,G,남자,소멸,87595.0
2015,도매 및 소매업,G,남자,신생률,13.2
2015,도매 및 소매업,G,남자,소멸률,11.3
2016,도매 및 소매업,G,남자,활동,790522.0
2016,도매 및 소매업,G,남자,신생,104586.0
2016,도매 및 소매업,G,남자,소멸,82398.0
2016,도매 및 소매업,G,남자,신생률,13.2
2016,도매 및 소매업,G,남자,소멸률,10.4
2017,도매 및 소매업,G,남자,활동,810341.0
2017,도매 및 소매업,G,남자,신생,103591.0
2017,도매 및 소매업,G,남자,소멸,85825.0
2017,도매 및 소매업,G,남자,신생률,12.8
2017,도매 및 소매업,G,남자,소멸률,10.6
2018,도매 및 소매업,G,남자,활동,816380.0
2018,도매 및 소매업,G,남자,신생,94366.0
2018,도매 및 소매업,G,남자,소멸,85960.0
2018,도매 및 소매업,G,남자,신생률,11.6
2018,도매 및 소매업,G,남자,소멸률,10.5
2019,도매 및 소매업,G,남자,활동,826636.0
2019,도매 및 소매업,G,남자,신생,99278.0
2019,도매 및 소매업,G,남자,소멸,83813.0
2019,도매 및 소매업,G,남자,신생률,12.0
2019,도매 및 소매업,G,남자,소멸률,10.1
2020,도매 및 소매업,G,남자,활동,851943.0
2020,도매 및 소매업,G,남자,신생,110841.0
2020,도매 및 소매업,G,남자,소멸,84764.0
2020,도매 및 소매업,G,남자,신생률,13.0
2020,도매 및 소매업,G,남자,소멸률,9.9
2021,도매 및 소매업,G,남자,활동,877288.0
2021,도매 및 소매업,G,남자,신생,110997.0
2021,도매 및 소매업,G,남자,소멸,86882.0
2021,도매 및 소매업,G,남자,신생률,12.7
2021,도매 및 소매업,G,남자,소멸률,9.9
2022,도매 및 소매업,G,남자,활동,901502.0
2022,도매 및 소매업,G,남자,신생,111158.0
2022,도매 및 소매업,G,남자,소멸,93581.0
2022,도매 및 소매업,G,남자,신생률,12.3
2022,도매 및 소매업,G,남자,소멸률,10.4
2023,도매 및 소매업,G,남자,활동,920467.0
2023,도매 및 소매업,G,남자,신생,113611.0
2023,도매 및 소매업,G,남자,소멸,100865.0
2023,도매 및 소매업,G,남자,신생률,12.3
2023,도매 및 소매업,G,남자,소멸률,11.0
2024,도매 및 소매업,G,남자,활동,930077.0
2024,도매 및 소매업,G,남자,신생,113260.0
2024,도매 및 소매업,G,남자,신생률,12.2
2011,도매 및 소매업,G,여자,활동,560701.0
2011,도매 및 소매업,G,여자,신생,110116.0
2011,도매 및 소매업,G,여자,소멸,97257.0
2011,도매 및 소매업,G,여자,신생률,19.6
2011,도매 및 소매업,G,여자,소멸률,17.3
2012,도매 및 소매업,G,여자,활동,569363.0
2012,도매 및 소매업,G,여자,신생,109614.0
2012,도매 및 소매업,G,여자,소멸,105082.0
2012,도매 및 소매업,G,여자,신생률,19.3
2012,도매 및 소매업,G,여자,소멸률,18.5
2013,도매 및 소매업,G,여자,활동,559656.0
2013,도매 및 소매업,G,여자,신생,101790.0
2013,도매 및 소매업,G,여자,소멸,96026.0
2013,도매 및 소매업,G,여자,신생률,18.2
2013,도매 및 소매업,G,여자,소멸률,17.2
2014,도매 및 소매업,G,여자,활동,569620.0
2014,도매 및 소매업,G,여자,신생,108099.0
2014,도매 및 소매업,G,여자,소멸,93481.0
2014,도매 및 소매업,G,여자,신생률,19.0
2014,도매 및 소매업,G,여자,소멸률,16.4
2015,도매 및 소매업,G,여자,활동,571887.0
2015,도매 및 소매업,G,여자,신생,100389.0
2015,도매 및 소매업,G,여자,소멸,86916.0
2015,도매 및 소매업,G,여자,신생률,17.6
2015,도매 및 소매업,G,여자,소멸률,15.2
2016,도매 및 소매업,G,여자,활동,586907.0
2016,도매 및 소매업,G,여자,신생,104964.0
2016,도매 및 소매업,G,여자,소멸,83771.0
2016,도매 및 소매업,G,여자,신생률,17.9
2016,도매 및 소매업,G,여자,소멸률,14.3
2017,도매 및 소매업,G,여자,활동,604195.0
2017,도매 및 소매업,G,여자,신생,106327.0
2017,도매 및 소매업,G,여자,소멸,91861.0
2017,도매 및 소매업,G,여자,신생률,17.6
2017,도매 및 소매업,G,여자,소멸률,15.2
2018,도매 및 소매업,G,여자,활동,604057.0
2018,도매 및 소매업,G,여자,신생,98018.0
2018,도매 및 소매업,G,여자,소멸,89335.0
2018,도매 및 소매업,G,여자,신생률,16.2
2018,도매 및 소매업,G,여자,소멸률,14.8
2019,도매 및 소매업,G,여자,활동,610733.0
2019,도매 및 소매업,G,여자,신생,103494.0
2019,도매 및 소매업,G,여자,소멸,88489.0
2019,도매 및 소매업,G,여자,신생률,16.9
2019,도매 및 소매업,G,여자,소멸률,14.5
2020,도매 및 소매업,G,여자,활동,631361.0
2020,도매 및 소매업,G,여자,신생,115025.0
2020,도매 및 소매업,G,여자,소멸,93530.0
2020,도매 및 소매업,G,여자,신생률,18.2
2020,도매 및 소매업,G,여자,소멸률,14.8
2021,도매 및 소매업,G,여자,활동,653753.0
2021,도매 및 소매업,G,여자,신생,119832.0
2021,도매 및 소매업,G,여자,소멸,94158.0
2021,도매 및 소매업,G,여자,신생률,18.3
2021,도매 및 소매업,G,여자,소멸률,14.4
2022,도매 및 소매업,G,여자,활동,676950.0
2022,도매 및 소매업,G,여자,신생,118861.0
2022,도매 및 소매업,G,여자,소멸,99143.0
2022,도매 및 소매업,G,여자,신생률,17.6
2022,도매 및 소매업,G,여자,소멸률,14.6
2023,도매 및 소매업,G,여자,활동,696868.0
2023,도매 및 소매업,G,여자,신생,120665.0
2023,도매 및 소매업,G,여자,소멸,108815.0
2023,도매 및 소매업,G,여자,신생률,17.3
2023,도매 및 소매업,G,여자,소멸률,15.6
2024,도매 및 소매업,G,여자,활동,701657.0
2024,도매 및 소매업,G,여자,신생,116886.0
2024,도매 및 소매업,G,여자,신생률,16.7
2011,도매 및 소매업,G,30대 미만,활동,65526.0
2011,도매 및 소매업,G,30대 미만,신생,29006.0
2011,도매 및 소매업,G,30대 미만,소멸,19200.0
2011,도매 및 소매업,G,30대 미만,신생률,44.3
2011,도매 및 소매업,G,30대 미만,소멸률,29.3
2012,도매 및 소매업,G,30대 미만,활동,60920.0
2012,도매 및 소매업,G,30대 미만,신생,26169.0
2012,도매 및 소매업,G,30대 미만,소멸,18471.0
2012,도매 및 소매업,G,30대 미만,신생률,43.0
2012,도매 및 소매업,G,30대 미만,소멸률,30.3
2013,도매 및 소매업,G,30대 미만,활동,54587.0
2013,도매 및 소매업,G,30대 미만,신생,22967.0
2013,도매 및 소매업,G,30대 미만,소멸,15129.0
2013,도매 및 소매업,G,30대 미만,신생률,42.1
2013,도매 및 소매업,G,30대 미만,소멸률,27.7
2014,도매 및 소매업,G,30대 미만,활동,55306.0
2014,도매 및 소매업,G,30대 미만,신생,24603.0
2014,도매 및 소매업,G,30대 미만,소멸,14899.0
2014,도매 및 소매업,G,30대 미만,신생률,44.5
2014,도매 및 소매업,G,30대 미만,소멸률,26.9
2015,도매 및 소매업,G,30대 미만,활동,54290.0
2015,도매 및 소매업,G,30대 미만,신생,22770.0
2015,도매 및 소매업,G,30대 미만,소멸,13713.0
2015,도매 및 소매업,G,30대 미만,신생률,41.9
2015,도매 및 소매업,G,30대 미만,소멸률,25.3
2016,도매 및 소매업,G,30대 미만,활동,57824.0
2016,도매 및 소매업,G,30대 미만,신생,25567.0
2016,도매 및 소매업,G,30대 미만,소멸,13572.0
2016,도매 및 소매업,G,30대 미만,신생률,44.2
2016,도매 및 소매업,G,30대 미만,소멸률,23.5
2017,도매 및 소매업,G,30대 미만,활동,62778.0
2017,도매 및 소매업,G,30대 미만,신생,27802.0
2017,도매 및 소매업,G,30대 미만,소멸,15913.0
2017,도매 및 소매업,G,30대 미만,신생률,44.3
2017,도매 및 소매업,G,30대 미만,소멸률,25.3
2018,도매 및 소매업,G,30대 미만,활동,63790.0
2018,도매 및 소매업,G,30대 미만,신생,26598.0
2018,도매 및 소매업,G,30대 미만,소멸,16263.0
2018,도매 및 소매업,G,30대 미만,신생률,41.7
2018,도매 및 소매업,G,30대 미만,소멸률,25.5
2019,도매 및 소매업,G,30대 미만,활동,65553.0
2019,도매 및 소매업,G,30대 미만,신생,27926.0
2019,도매 및 소매업,G,30대 미만,소멸,16068.0
2019,도매 및 소매업,G,30대 미만,신생률,42.6
2019,도매 및 소매업,G,30대 미만,소멸률,24.5
2020,도매 및 소매업,G,30대 미만,활동,73793.0
2020,도매 및 소매업,G,30대 미만,신생,34469.0
2020,도매 및 소매업,G,30대 미만,소멸,20270.0
2020,도매 및 소매업,G,30대 미만,신생률,46.7
2020,도매 및 소매업,G,30대 미만,소멸률,27.5
2021,도매 및 소매업,G,30대 미만,활동,75370.0
2021,도매 및 소매업,G,30대 미만,신생,33627.0
2021,도매 및 소매업,G,30대 미만,소멸,20151.0
2021,도매 및 소매업,G,30대 미만,신생률,44.6
2021,도매 및 소매업,G,30대 미만,소멸률,26.7
2022,도매 및 소매업,G,30대 미만,활동,74094.0
2022,도매 및 소매업,G,30대 미만,신생,31367.0
2022,도매 및 소매업,G,30대 미만,소멸,19530.0
2022,도매 및 소매업,G,30대 미만,신생률,42.3
2022,도매 및 소매업,G,30대 미만,소멸률,26.4
2023,도매 및 소매업,G,30대 미만,활동,73439.0
2023,도매 및 소매업,G,30대 미만,신생,31305.0
2023,도매 및 소매업,G,30대 미만,소멸,21108.0
2023,도매 및 소매업,G,30대 미만,신생률,42.6
2023,도매 및 소매업,G,30대 미만,소멸률,28.7
2024,도매 및 소매업,G,30대 미만,활동,65751.0
2024,도매 및 소매업,G,30대 미만,신생,25814.0
2024,도매 및 소매업,G,30대 미만,신생률,39.3
2011,도매 및 소매업,G,30대,활동,280167.0
2011,도매 및 소매업,G,30대,신생,70211.0
2011,도매 및 소매업,G,30대,소멸,52768.0
2011,도매 및 소매업,G,30대,신생률,25.1
2011,도매 및 소매업,G,30대,소멸률,18.8
2012,도매 및 소매업,G,30대,활동,275441.0
2012,도매 및 소매업,G,30대,신생,69465.0
2012,도매 및 소매업,G,30대,소멸,54168.0
2012,도매 및 소매업,G,30대,신생률,25.2
2012,도매 및 소매업,G,30대,소멸률,19.7
2013,도매 및 소매업,G,30대,활동,263280.0
2013,도매 및 소매업,G,30대,신생,65129.0
2013,도매 및 소매업,G,30대,소멸,49538.0
2013,도매 및 소매업,G,30대,신생률,24.7
2013,도매 및 소매업,G,30대,소멸률,18.8
2014,도매 및 소매업,G,30대,활동,258155.0
2014,도매 및 소매업,G,30대,신생,66263.0
2014,도매 및 소매업,G,30대,소멸,46102.0
2014,도매 및 소매업,G,30대,신생률,25.7
2014,도매 및 소매업,G,30대,소멸률,17.9
2015,도매 및 소매업,G,30대,활동,253539.0
2015,도매 및 소매업,G,30대,신생,61035.0
2015,도매 및 소매업,G,30대,소멸,43209.0
2015,도매 및 소매업,G,30대,신생률,24.1
2015,도매 및 소매업,G,30대,소멸률,17.0
2016,도매 및 소매업,G,30대,활동,254355.0
2016,도매 및 소매업,G,30대,신생,61836.0
2016,도매 및 소매업,G,30대,소멸,40223.0
2016,도매 및 소매업,G,30대,신생률,24.3
2016,도매 및 소매업,G,30대,소멸률,15.8
2017,도매 및 소매업,G,30대,활동,255973.0
2017,도매 및 소매업,G,30대,신생,60980.0
2017,도매 및 소매업,G,30대,소멸,42280.0
2017,도매 및 소매업,G,30대,신생률,23.8
2017,도매 및 소매업,G,30대,소멸률,16.5
2018,도매 및 소매업,G,30대,활동,250903.0
