ref_year,industry,ksic_section,firm_size,survival_horizon_yr,survival_rate,birth_year
2019,보건업 및 사회복지 서비스업,Q,10인~19인,1,89.1,2018
2019,보건업 및 사회복지 서비스업,Q,10인~19인,2,82.0,2017
2019,보건업 및 사회복지 서비스업,Q,10인~19인,3,67.3,2016
2019,보건업 및 사회복지 서비스업,Q,10인~19인,4,61.0,2015
2019,보건업 및 사회복지 서비스업,Q,10인~19인,5,48.8,2014
2020,보건업 및 사회복지 서비스업,Q,10인~19인,1,91.1,2019
2020,보건업 및 사회복지 서비스업,Q,10인~19인,2,82.5,2018
2020,보건업 및 사회복지 서비스업,Q,10인~19인,3,76.5,2017
2020,보건업 및 사회복지 서비스업,Q,10인~19인,4,62.7,2016
2020,보건업 및 사회복지 서비스업,Q,10인~19인,5,56.6,2015
2021,보건업 및 사회복지 서비스업,Q,10인~19인,1,90.6,2020
2021,보건업 및 사회복지 서비스업,Q,10인~19인,2,85.3,2019
2021,보건업 및 사회복지 서비스업,Q,10인~19인,3,75.1,2018
2021,보건업 및 사회복지 서비스업,Q,10인~19인,4,71.6,2017
2021,보건업 및 사회복지 서비스업,Q,10인~19인,5,58.4,2016
2022,보건업 및 사회복지 서비스업,Q,10인~19인,1,90.8,2021
2022,보건업 및 사회복지 서비스업,Q,10인~19인,2,85.8,2020
2022,보건업 및 사회복지 서비스업,Q,10인~19인,3,80.7,2019
2022,보건업 및 사회복지 서비스업,Q,10인~19인,4,69.0,2018
2022,보건업 및 사회복지 서비스업,Q,10인~19인,5,67.7,2017
2023,보건업 및 사회복지 서비스업,Q,10인~19인,1,94.4,2022
2023,보건업 및 사회복지 서비스업,Q,10인~19인,2,84.7,2021
2023,보건업 및 사회복지 서비스업,Q,10인~19인,3,81.2,2020
2023,보건업 및 사회복지 서비스업,Q,10인~19인,4,76.1,2019
2023,보건업 및 사회복지 서비스업,Q,10인~19인,5,65.1,2018
2012,보건업 및 사회복지 서비스업,Q,20인 이상,1,67.3,2011
2012,보건업 및 사회복지 서비스업,Q,20인 이상,2,,2010
2012,보건업 및 사회복지 서비스업,Q,20인 이상,3,,2009
2012,보건업 및 사회복지 서비스업,Q,20인 이상,4,,2008
2012,보건업 및 사회복지 서비스업,Q,20인 이상,5,,2007
2013,보건업 및 사회복지 서비스업,Q,20인 이상,1,60.4,2012
2013,보건업 및 사회복지 서비스업,Q,20인 이상,2,50.8,2011
2013,보건업 및 사회복지 서비스업,Q,20인 이상,3,,2010
2013,보건업 및 사회복지 서비스업,Q,20인 이상,4,,2009
2013,보건업 및 사회복지 서비스업,Q,20인 이상,5,,2008
2014,보건업 및 사회복지 서비스업,Q,20인 이상,1,69.8,2013
2014,보건업 및 사회복지 서비스업,Q,20인 이상,2,50.8,2012
2014,보건업 및 사회복지 서비스업,Q,20인 이상,3,41.6,2011
2014,보건업 및 사회복지 서비스업,Q,20인 이상,4,,2010
2014,보건업 및 사회복지 서비스업,Q,20인 이상,5,,2009
2015,보건업 및 사회복지 서비스업,Q,20인 이상,1,81.0,2014
2015,보건업 및 사회복지 서비스업,Q,20인 이상,2,55.9,2013
2015,보건업 및 사회복지 서비스업,Q,20인 이상,3,41.0,2012
2015,보건업 및 사회복지 서비스업,Q,20인 이상,4,35.3,2011
2015,보건업 및 사회복지 서비스업,Q,20인 이상,5,,2010
2016,보건업 및 사회복지 서비스업,Q,20인 이상,1,84.3,2015
2016,보건업 및 사회복지 서비스업,Q,20인 이상,2,69.8,2014
2016,보건업 및 사회복지 서비스업,Q,20인 이상,3,48.0,2013
2016,보건업 및 사회복지 서비스업,Q,20인 이상,4,36.2,2012
2016,보건업 및 사회복지 서비스업,Q,20인 이상,5,32.7,2011
2017,보건업 및 사회복지 서비스업,Q,20인 이상,1,84.2,2016
2017,보건업 및 사회복지 서비스업,Q,20인 이상,2,71.6,2015
2017,보건업 및 사회복지 서비스업,Q,20인 이상,3,60.6,2014
2017,보건업 및 사회복지 서비스업,Q,20인 이상,4,42.7,2013
2017,보건업 및 사회복지 서비스업,Q,20인 이상,5,32.1,2012
2018,보건업 및 사회복지 서비스업,Q,20인 이상,1,81.8,2017
2018,보건업 및 사회복지 서비스업,Q,20인 이상,2,72.4,2016
2018,보건업 및 사회복지 서비스업,Q,20인 이상,3,62.6,2015
2018,보건업 및 사회복지 서비스업,Q,20인 이상,4,57.0,2014
2018,보건업 및 사회복지 서비스업,Q,20인 이상,5,38.3,2013
2019,보건업 및 사회복지 서비스업,Q,20인 이상,1,88.6,2018
2019,보건업 및 사회복지 서비스업,Q,20인 이상,2,72.9,2017
2019,보건업 및 사회복지 서비스업,Q,20인 이상,3,63.2,2016
2019,보건업 및 사회복지 서비스업,Q,20인 이상,4,59.4,2015
2019,보건업 및 사회복지 서비스업,Q,20인 이상,5,53.2,2014
2020,보건업 및 사회복지 서비스업,Q,20인 이상,1,91.6,2019
2020,보건업 및 사회복지 서비스업,Q,20인 이상,2,81.0,2018
2020,보건업 및 사회복지 서비스업,Q,20인 이상,3,65.5,2017
2020,보건업 및 사회복지 서비스업,Q,20인 이상,4,60.5,2016
2020,보건업 및 사회복지 서비스업,Q,20인 이상,5,53.7,2015
2021,보건업 및 사회복지 서비스업,Q,20인 이상,1,87.4,2020
2021,보건업 및 사회복지 서비스업,Q,20인 이상,2,83.4,2019
2021,보건업 및 사회복지 서비스업,Q,20인 이상,3,76.9,2018
2021,보건업 및 사회복지 서비스업,Q,20인 이상,4,60.5,2017
2021,보건업 및 사회복지 서비스업,Q,20인 이상,5,55.3,2016
2022,보건업 및 사회복지 서비스업,Q,20인 이상,1,90.0,2021
2022,보건업 및 사회복지 서비스업,Q,20인 이상,2,80.2,2020
2022,보건업 및 사회복지 서비스업,Q,20인 이상,3,75.6,2019
2022,보건업 및 사회복지 서비스업,Q,20인 이상,4,70.8,2018
2022,보건업 및 사회복지 서비스업,Q,20인 이상,5,55.0,2017
2023,보건업 및 사회복지 서비스업,Q,20인 이상,1,89.4,2022
2023,보건업 및 사회복지 서비스업,Q,20인 이상,2,81.4,2021
2023,보건업 및 사회복지 서비스업,Q,20인 이상,3,74.6,2020
2023,보건업 및 사회복지 서비스업,Q,20인 이상,4,70.4,2019
2023,보건업 및 사회복지 서비스업,Q,20인 이상,5,66.2,2018
2012,"예술, 스포츠 및 여가관련 서비스업",R,계,1,59.3,2011
2012,"예술, 스포츠 및 여가관련 서비스업",R,계,2,,2010
2012,"예술, 스포츠 및 여가관련 서비스업",R,계,3,,2009
2012,"예술, 스포츠 및 여가관련 서비스업",R,계,4,,2008
2012,"예술, 스포츠 및 여가관련 서비스업",R,계,5,,2007
2013,"예술, 스포츠 및 여가관련 서비스업",R,계,1,58.6,2012
2013,"예술, 스포츠 및 여가관련 서비스업",R,계,2,47.4,2011
2013,"예술, 스포츠 및 여가관련 서비스업",R,계,3,,2010
2013,"예술, 스포츠 및 여가관련 서비스업",R,계,4,,2009
2013,"예술, 스포츠 및 여가관련 서비스업",R,계,5,,2008
2014,"예술, 스포츠 및 여가관련 서비스업",R,계,1,60.8,2013
2014,"예술, 스포츠 및 여가관련 서비스업",R,계,2,47.9,2012
2014,"예술, 스포츠 및 여가관련 서비스업",R,계,3,38.0,2011
2014,"예술, 스포츠 및 여가관련 서비스업",R,계,4,,2010
2014,"예술, 스포츠 및 여가관련 서비스업",R,계,5,,2009
2015,"예술, 스포츠 및 여가관련 서비스업",R,계,1,61.3,2014
2015,"예술, 스포츠 및 여가관련 서비스업",R,계,2,48.3,2013
2015,"예술, 스포츠 및 여가관련 서비스업",R,계,3,39.6,2012
2015,"예술, 스포츠 및 여가관련 서비스업",R,계,4,30.9,2011
2015,"예술, 스포츠 및 여가관련 서비스업",R,계,5,,2010
2016,"예술, 스포츠 및 여가관련 서비스업",R,계,1,60.3,2015
2016,"예술, 스포츠 및 여가관련 서비스업",R,계,2,48.0,2014
2016,"예술, 스포츠 및 여가관련 서비스업",R,계,3,39.3,2013
2016,"예술, 스포츠 및 여가관련 서비스업",R,계,4,33.4,2012
2016,"예술, 스포츠 및 여가관련 서비스업",R,계,5,25.6,2011
2017,"예술, 스포츠 및 여가관련 서비스업",R,계,1,61.9,2016
2017,"예술, 스포츠 및 여가관련 서비스업",R,계,2,46.9,2015
2017,"예술, 스포츠 및 여가관련 서비스업",R,계,3,38.1,2014
2017,"예술, 스포츠 및 여가관련 서비스업",R,계,4,32.5,2013
2017,"예술, 스포츠 및 여가관련 서비스업",R,계,5,27.9,2012
2018,"예술, 스포츠 및 여가관련 서비스업",R,계,1,61.6,2017
2018,"예술, 스포츠 및 여가관련 서비스업",R,계,2,48.7,2016
2018,"예술, 스포츠 및 여가관련 서비스업",R,계,3,38.1,2015
2018,"예술, 스포츠 및 여가관련 서비스업",R,계,4,31.8,2014
2018,"예술, 스포츠 및 여가관련 서비스업",R,계,5,27.8,2013
2019,"예술, 스포츠 및 여가관련 서비스업",R,계,1,61.5,2018
2019,"예술, 스포츠 및 여가관련 서비스업",R,계,2,48.4,2017
2019,"예술, 스포츠 및 여가관련 서비스업",R,계,3,39.4,2016
2019,"예술, 스포츠 및 여가관련 서비스업",R,계,4,30.6,2015
2019,"예술, 스포츠 및 여가관련 서비스업",R,계,5,26.6,2014
2020,"예술, 스포츠 및 여가관련 서비스업",R,계,1,60.6,2019
2020,"예술, 스포츠 및 여가관련 서비스업",R,계,2,46.9,2018
2020,"예술, 스포츠 및 여가관련 서비스업",R,계,3,38.6,2017
2020,"예술, 스포츠 및 여가관련 서비스업",R,계,4,31.2,2016
2020,"예술, 스포츠 및 여가관련 서비스업",R,계,5,25.2,2015
2021,"예술, 스포츠 및 여가관련 서비스업",R,계,1,62.1,2020
2021,"예술, 스포츠 및 여가관련 서비스업",R,계,2,49.7,2019
2021,"예술, 스포츠 및 여가관련 서비스업",R,계,3,38.8,2018
2021,"예술, 스포츠 및 여가관련 서비스업",R,계,4,32.2,2017
2021,"예술, 스포츠 및 여가관련 서비스업",R,계,5,25.9,2016
2022,"예술, 스포츠 및 여가관련 서비스업",R,계,1,54.7,2021
2022,"예술, 스포츠 및 여가관련 서비스업",R,계,2,49.5,2020
2022,"예술, 스포츠 및 여가관련 서비스업",R,계,3,40.7,2019
2022,"예술, 스포츠 및 여가관련 서비스업",R,계,4,31.6,2018
2022,"예술, 스포츠 및 여가관련 서비스업",R,계,5,26.3,2017
2023,"예술, 스포츠 및 여가관련 서비스업",R,계,1,54.1,2022
2023,"예술, 스포츠 및 여가관련 서비스업",R,계,2,42.3,2021
2023,"예술, 스포츠 및 여가관련 서비스업",R,계,3,40.6,2020
2023,"예술, 스포츠 및 여가관련 서비스업",R,계,4,33.8,2019
2023,"예술, 스포츠 및 여가관련 서비스업",R,계,5,26.9,2018
