year,emp_type_code,emp_type,item,unit,value
2021,07,파견/용역근로자,총근로시간,시간,173.3
2021,07,파견/용역근로자,소정실근로시간,시간,168.0
2021,07,파견/용역근로자,초과근로시간,시간,5.3
2021,07,파견/용역근로자,휴일근로시간,시간,1.0
2021,07,파견/용역근로자,시간당임금총액,원,12421.0
2021,07,파견/용역근로자,시간당정액급여,원,12116.0
2021,07,파견/용역근로자,월임금총액,천원,2100.0
2021,07,파견/용역근로자,월급여액,천원,2079.0
2021,07,파견/용역근로자,정액급여,천원,1982.0
2021,07,파견/용역근로자,초과급여,천원,97.0
2021,07,파견/용역근로자,전년도 연간특별급여/12개월,천원,21.0
2021,07,파견/용역근로자,전년도 연간특별급여,천원,255.0
2022,07,파견/용역근로자,총근로일수,일,19.4
2022,07,파견/용역근로자,총근로시간,시간,167.1
2022,07,파견/용역근로자,소정실근로시간,시간,161.4
2022,07,파견/용역근로자,초과근로시간,시간,5.7
2022,07,파견/용역근로자,휴일근로시간,시간,1.1
2022,07,파견/용역근로자,시간당임금총액,원,13558.0
2022,07,파견/용역근로자,시간당정액급여,원,13197.0
2022,07,파견/용역근로자,월임금총액,천원,2203.0
2022,07,파견/용역근로자,월급여액,천원,2173.0
2022,07,파견/용역근로자,정액급여,천원,2063.0
2022,07,파견/용역근로자,초과급여,천원,109.0
2022,07,파견/용역근로자,전년도 연간특별급여/12개월,천원,30.0
2022,07,파견/용역근로자,전년도 연간특별급여,천원,360.0
2023,07,파견/용역근로자,총근로일수,일,19.8
2023,07,파견/용역근로자,총근로시간,시간,170.9
2023,07,파견/용역근로자,소정실근로시간,시간,166.7
2023,07,파견/용역근로자,초과근로시간,시간,4.2
2023,07,파견/용역근로자,휴일근로시간,시간,1.0
2023,07,파견/용역근로자,시간당임금총액,원,13952.0
2023,07,파견/용역근로자,시간당정액급여,원,13599.0
2023,07,파견/용역근로자,월임금총액,천원,2338.0
2023,07,파견/용역근로자,월급여액,천원,2310.0
2023,07,파견/용역근로자,정액급여,천원,2210.0
2023,07,파견/용역근로자,초과급여,천원,100.0
2023,07,파견/용역근로자,전년도 연간특별급여/12개월,천원,28.0
2023,07,파견/용역근로자,전년도 연간특별급여,천원,330.0
2024,07,파견/용역근로자,총근로일수,일,19.0
2024,07,파견/용역근로자,총근로시간,시간,164.4
2024,07,파견/용역근로자,소정실근로시간,시간,159.8
2024,07,파견/용역근로자,초과근로시간,시간,4.7
2024,07,파견/용역근로자,휴일근로시간,시간,1.3
2024,07,파견/용역근로자,시간당임금총액,원,15414.0
2024,07,파견/용역근로자,시간당정액급여,원,15184.0
2024,07,파견/용역근로자,월임금총액,천원,2427.0
2024,07,파견/용역근로자,월급여액,천원,2401.0
2024,07,파견/용역근로자,정액급여,천원,2287.0
2024,07,파견/용역근로자,초과급여,천원,113.0
2024,07,파견/용역근로자,전년도 연간특별급여/12개월,천원,27.0
2024,07,파견/용역근로자,전년도 연간특별급여,천원,322.0
2025,07,파견/용역근로자,총근로일수,일,19.0
2025,07,파견/용역근로자,총근로시간,시간,162.9
2025,07,파견/용역근로자,소정실근로시간,시간,158.2
2025,07,파견/용역근로자,초과근로시간,시간,4.7
2025,07,파견/용역근로자,휴일근로시간,시간,1.5
2025,07,파견/용역근로자,시간당임금총액,원,15701.0
2025,07,파견/용역근로자,시간당정액급여,원,15272.0
2025,07,파견/용역근로자,월임금총액,천원,2485.0
2025,07,파견/용역근로자,월급여액,천원,2457.0
2025,07,파견/용역근로자,정액급여,천원,2336.0
2025,07,파견/용역근로자,초과급여,천원,120.0
2025,07,파견/용역근로자,전년도 연간특별급여/12개월,천원,28.0
2025,07,파견/용역근로자,전년도 연간특별급여,천원,342.0
2007,08,일일근로자,총근로일수,일,19.7
2007,08,일일근로자,총근로시간,시간,160.6
2007,08,일일근로자,소정실근로시간,시간,158.0
2007,08,일일근로자,초과근로시간,시간,2.6
2007,08,일일근로자,휴일근로시간,시간,
2007,08,일일근로자,시간당임금총액,원,7968.0
2007,08,일일근로자,시간당정액급여,원,7972.0
2007,08,일일근로자,월임금총액,천원,1221.0
2007,08,일일근로자,월급여액,천원,1219.0
2007,08,일일근로자,정액급여,천원,1199.0
2007,08,일일근로자,초과급여,천원,19.0
2007,08,일일근로자,전년도 연간특별급여/12개월,천원,3.0
2007,08,일일근로자,전년도 연간특별급여,천원,31.0
2008,08,일일근로자,총근로일수,일,18.4
2008,08,일일근로자,총근로시간,시간,156.2
2008,08,일일근로자,소정실근로시간,시간,154.5
2008,08,일일근로자,초과근로시간,시간,1.7
2008,08,일일근로자,휴일근로시간,시간,
2008,08,일일근로자,시간당임금총액,원,8392.0
2008,08,일일근로자,시간당정액급여,원,8360.0
2008,08,일일근로자,월임금총액,천원,1271.0
2008,08,일일근로자,월급여액,천원,1268.0
2008,08,일일근로자,정액급여,천원,1249.0
2008,08,일일근로자,초과급여,천원,20.0
2008,08,일일근로자,전년도 연간특별급여/12개월,천원,3.0
2008,08,일일근로자,전년도 연간특별급여,천원,33.0
2009,08,일일근로자,총근로일수,일,18.6
2009,08,일일근로자,총근로시간,시간,157.0
2009,08,일일근로자,소정실근로시간,시간,156.0
2009,08,일일근로자,초과근로시간,시간,1.0
2009,08,일일근로자,휴일근로시간,시간,
2009,08,일일근로자,시간당임금총액,원,8243.0
2009,08,일일근로자,시간당정액급여,원,8193.0
2009,08,일일근로자,월임금총액,천원,1274.0
2009,08,일일근로자,월급여액,천원,1272.0
2009,08,일일근로자,정액급여,천원,1255.0
2009,08,일일근로자,초과급여,천원,17.0
2009,08,일일근로자,전년도 연간특별급여/12개월,천원,2.0
2009,08,일일근로자,전년도 연간특별급여,천원,24.0
2010,08,일일근로자,총근로일수,일,17.9
2010,08,일일근로자,총근로시간,시간,153.1
2010,08,일일근로자,소정실근로시간,시간,151.6
2010,08,일일근로자,초과근로시간,시간,1.5
2010,08,일일근로자,휴일근로시간,시간,
2010,08,일일근로자,시간당임금총액,원,8598.0
2010,08,일일근로자,시간당정액급여,원,8585.0
2010,08,일일근로자,월임금총액,천원,1256.0
2010,08,일일근로자,월급여액,천원,1255.0
2010,08,일일근로자,정액급여,천원,1238.0
2010,08,일일근로자,초과급여,천원,17.0
2010,08,일일근로자,전년도 연간특별급여/12개월,천원,1.0
2010,08,일일근로자,전년도 연간특별급여,천원,12.0
2011,08,일일근로자,총근로일수,일,16.7
2011,08,일일근로자,총근로시간,시간,139.0
2011,08,일일근로자,소정실근로시간,시간,137.2
2011,08,일일근로자,초과근로시간,시간,1.7
2011,08,일일근로자,휴일근로시간,시간,
2011,08,일일근로자,시간당임금총액,원,10110.0
2011,08,일일근로자,시간당정액급여,원,10088.0
2011,08,일일근로자,월임금총액,천원,1355.0
2011,08,일일근로자,월급여액,천원,1355.0
2011,08,일일근로자,정액급여,천원,1332.0
2011,08,일일근로자,초과급여,천원,23.0
2011,08,일일근로자,전년도 연간특별급여/12개월,천원,1.0
2011,08,일일근로자,전년도 연간특별급여,천원,11.0
2012,08,일일근로자,총근로일수,일,14.8
2012,08,일일근로자,총근로시간,시간,117.7
2012,08,일일근로자,소정실근로시간,시간,116.9
2012,08,일일근로자,초과근로시간,시간,0.8
2012,08,일일근로자,휴일근로시간,시간,
2012,08,일일근로자,시간당임금총액,원,12047.0
2012,08,일일근로자,시간당정액급여,원,12020.0
2012,08,일일근로자,월임금총액,천원,1376.0
2012,08,일일근로자,월급여액,천원,1375.0
2012,08,일일근로자,정액급여,천원,1364.0
2012,08,일일근로자,초과급여,천원,11.0
2012,08,일일근로자,전년도 연간특별급여/12개월,천원,1.0
2012,08,일일근로자,전년도 연간특별급여,천원,8.0
2013,08,일일근로자,총근로일수,일,14.7
2013,08,일일근로자,총근로시간,시간,116.1
2013,08,일일근로자,소정실근로시간,시간,114.6
2013,08,일일근로자,초과근로시간,시간,1.5
2013,08,일일근로자,휴일근로시간,시간,
2013,08,일일근로자,시간당임금총액,원,12765.0
2013,08,일일근로자,시간당정액급여,원,12770.0
2013,08,일일근로자,월임금총액,천원,1460.0
2013,08,일일근로자,월급여액,천원,1459.0
2013,08,일일근로자,정액급여,천원,1436.0
2013,08,일일근로자,초과급여,천원,23.0
2013,08,일일근로자,전년도 연간특별급여/12개월,천원,0.0
2013,08,일일근로자,전년도 연간특별급여,천원,4.0
2014,08,일일근로자,총근로일수,일,13.0
2014,08,일일근로자,총근로시간,시간,101.1
2014,08,일일근로자,소정실근로시간,시간,99.7
2014,08,일일근로자,초과근로시간,시간,1.4
2014,08,일일근로자,휴일근로시간,시간,
2014,08,일일근로자,시간당임금총액,원,12589.0
2014,08,일일근로자,시간당정액급여,원,12535.0
2014,08,일일근로자,월임금총액,천원,1213.0
2014,08,일일근로자,월급여액,천원,1212.0
2014,08,일일근로자,정액급여,천원,1185.0
2014,08,일일근로자,초과급여,천원,28.0
2014,08,일일근로자,전년도 연간특별급여/12개월,천원,0.0
2014,08,일일근로자,전년도 연간특별급여,천원,5.0
2015,08,일일근로자,총근로일수,일,12.8
2015,08,일일근로자,총근로시간,시간,100.3
2015,08,일일근로자,소정실근로시간,시간,99.5
2015,08,일일근로자,초과근로시간,시간,0.9
2015,08,일일근로자,휴일근로시간,시간,0.4
2015,08,일일근로자,시간당임금총액,원,13158.0
2015,08,일일근로자,시간당정액급여,원,13069.0
2015,08,일일근로자,월임금총액,천원,1297.0
2015,08,일일근로자,월급여액,천원,1297.0
2015,08,일일근로자,정액급여,천원,1277.0
2015,08,일일근로자,초과급여,천원,20.0
2015,08,일일근로자,전년도 연간특별급여/12개월,천원,0.0
2015,08,일일근로자,전년도 연간특별급여,천원,3.0
2016,08,일일근로자,총근로일수,일,12.3
2016,08,일일근로자,총근로시간,시간,97.1
2016,08,일일근로자,소정실근로시간,시간,95.8
2016,08,일일근로자,초과근로시간,시간,1.2
2016,08,일일근로자,휴일근로시간,시간,0.5
2016,08,일일근로자,시간당임금총액,원,14905.0
2016,08,일일근로자,시간당정액급여,원,14690.0
2016,08,일일근로자,월임금총액,천원,1418.0
2016,08,일일근로자,월급여액,천원,1418.0
2016,08,일일근로자,정액급여,천원,1383.0
2016,08,일일근로자,초과급여,천원,35.0
2016,08,일일근로자,전년도 연간특별급여/12개월,천원,0.0
2016,08,일일근로자,전년도 연간특별급여,천원,3.0
2017,08,일일근로자,총근로일수,일,12.1
2017,08,일일근로자,총근로시간,시간,93.9
2017,08,일일근로자,소정실근로시간,시간,93.0
2017,08,일일근로자,초과근로시간,시간,1.0
2017,08,일일근로자,휴일근로시간,시간,0.4
2017,08,일일근로자,시간당임금총액,원,15804.0
2017,08,일일근로자,시간당정액급여,원,15769.0
2017,08,일일근로자,월임금총액,천원,1452.0
2017,08,일일근로자,월급여액,천원,1452.0
2017,08,일일근로자,정액급여,천원,1434.0
2017,08,일일근로자,초과급여,천원,17.0
2017,08,일일근로자,전년도 연간특별급여/12개월,천원,0.0
2017,08,일일근로자,전년도 연간특별급여,천원,3.0
2018,08,일일근로자,총근로일수,일,11.6
2018,08,일일근로자,총근로시간,시간,90.8
2018,08,일일근로자,소정실근로시간,시간,90.4
2018,08,일일근로자,초과근로시간,시간,0.5
2018,08,일일근로자,휴일근로시간,시간,0.2
2018,08,일일근로자,시간당임금총액,원,17180.0
2018,08,일일근로자,시간당정액급여,원,17157.0
2018,08,일일근로자,월임금총액,천원,1562.0
2018,08,일일근로자,월급여액,천원,1562.0
2018,08,일일근로자,정액급여,천원,1551.0
2018,08,일일근로자,초과급여,천원,11.0
2018,08,일일근로자,전년도 연간특별급여/12개월,천원,0.0
2018,08,일일근로자,전년도 연간특별급여,천원,0.0
2019,08,일일근로자,총근로일수,일,11.0
2019,08,일일근로자,총근로시간,시간,85.0
2019,08,일일근로자,소정실근로시간,시간,84.7
2019,08,일일근로자,초과근로시간,시간,0.3
2019,08,일일근로자,휴일근로시간,시간,0.2
2019,08,일일근로자,시간당임금총액,원,18297.0
2019,08,일일근로자,시간당정액급여,원,18299.0
2019,08,일일근로자,월임금총액,천원,1569.0
2019,08,일일근로자,월급여액,천원,1569.0
2019,08,일일근로자,정액급여,천원,1564.0
2019,08,일일근로자,초과급여,천원,5.0
2019,08,일일근로자,전년도 연간특별급여/12개월,천원,0.0
2019,08,일일근로자,전년도 연간특별급여,천원,0.0
2020,08,일일근로자,총근로일수,일,10.5
2020,08,일일근로자,총근로시간,시간,79.6
2020,08,일일근로자,소정실근로시간,시간,79.3
2020,08,일일근로자,초과근로시간,시간,0.3
2020,08,일일근로자,휴일근로시간,시간,0.2
2020,08,일일근로자,시간당임금총액,원,18499.0
2020,08,일일근로자,시간당정액급여,원,18507.0
2020,08,일일근로자,월임금총액,천원,1487.0
2020,08,일일근로자,월급여액,천원,1487.0
2020,08,일일근로자,정액급여,천원,1481.0
